date,pig_group_id,site,barn,day_in_finisher,est_weight_lb,expected_feed_per_head_lb,actual_feed_per_head_lb,head_count,total_barn_feed_lb,source
2025-05-27,PG-1014,Finisher West,FW2,46,139.6,3.95,4.04,2340,9442.0,ISU growth model
2025-05-28,PG-1014,Finisher West,FW2,47,141.3,3.99,3.97,2340,9297.0,ISU growth model
2025-05-29,PG-1014,Finisher West,FW2,48,142.9,4.02,4.39,2340,10279.0,ISU growth model
2025-05-30,PG-1014,Finisher West,FW2,49,144.6,4.06,4.52,2340,10586.0,ISU growth model
2025-05-31,PG-1014,Finisher West,FW2,50,146.3,4.09,3.71,2340,8670.0,ISU growth model
2025-06-01,PG-1014,Finisher West,FW2,51,147.9,4.13,4.05,2340,9468.0,ISU growth model
2025-06-02,PG-1014,Finisher West,FW2,52,149.6,4.17,4.18,2340,9775.0,ISU growth model
2025-06-03,PG-1014,Finisher West,FW2,53,151.3,4.2,4.11,2340,9623.0,ISU growth model
2025-06-04,PG-1014,Finisher West,FW2,54,152.9,4.24,4.85,2340,11339.0,ISU growth model
2025-06-05,PG-1014,Finisher West,FW2,55,154.6,4.27,4.35,2340,10180.0,ISU growth model
2025-06-06,PG-1014,Finisher West,FW2,56,156.3,4.31,4.03,2340,9435.0,ISU growth model
2025-06-07,PG-1014,Finisher West,FW2,57,157.9,4.35,4.55,2340,10653.0,ISU growth model
2025-06-08,PG-1014,Finisher West,FW2,58,159.6,4.38,4.48,2340,10474.0,ISU growth model
2025-06-09,PG-1014,Finisher West,FW2,59,161.3,4.42,4.52,2340,10587.0,ISU growth model
2025-06-10,PG-1014,Finisher West,FW2,60,162.9,4.45,5.1,2340,11927.0,ISU growth model
2025-06-11,PG-1014,Finisher West,FW2,61,164.6,4.49,4.61,2340,10798.0,ISU growth model
2025-06-12,PG-1014,Finisher West,FW2,62,166.3,4.52,4.41,2340,10330.0,ISU growth model
2025-06-13,PG-1014,Finisher West,FW2,63,167.9,4.56,3.85,2340,9002.0,ISU growth model
2025-06-14,PG-1014,Finisher West,FW2,64,169.6,4.6,4.54,2340,10613.0,ISU growth model
2025-06-15,PG-1014,Finisher West,FW2,65,171.3,4.63,5.12,2340,11971.0,ISU growth model
2025-06-16,PG-1014,Finisher West,FW2,66,172.9,4.67,4.63,2340,10843.0,ISU growth model
2025-06-17,PG-1014,Finisher West,FW2,67,174.6,4.7,3.86,2340,9034.0,ISU growth model
2025-06-18,PG-1014,Finisher West,FW2,68,176.3,4.74,4.55,2340,10648.0,ISU growth model
2025-06-19,PG-1014,Finisher West,FW2,69,177.9,4.78,5.15,2340,12061.0,ISU growth model
2025-06-20,PG-1014,Finisher West,FW2,70,179.6,4.81,5.02,2340,11749.0,ISU growth model
2025-06-21,PG-1014,Finisher West,FW2,71,181.2,4.85,4.52,2340,10580.0,ISU growth model
2025-06-22,PG-1014,Finisher West,FW2,72,182.9,4.88,4.66,2340,10909.0,ISU growth model
2025-06-23,PG-1014,Finisher West,FW2,73,184.6,4.92,4.76,2340,11131.0,ISU growth model
2025-06-24,PG-1014,Finisher West,FW2,74,186.2,4.95,4.69,2340,10978.0,ISU growth model
2025-06-25,PG-1014,Finisher West,FW2,75,187.9,4.99,4.18,2340,9781.0,ISU growth model
2025-06-26,PG-1014,Finisher West,FW2,76,189.6,5.03,5.33,2340,12479.0,ISU growth model
2025-06-27,PG-1014,Finisher West,FW2,77,191.2,5.06,5.57,2340,13036.0,ISU growth model
2025-06-28,PG-1014,Finisher West,FW2,78,192.9,5.1,4.48,2340,10479.0,ISU growth model
2025-06-29,PG-1014,Finisher West,FW2,79,194.6,5.13,5.64,2340,13207.0,ISU growth model
2025-06-30,PG-1014,Finisher West,FW2,80,196.2,5.17,5.13,2340,11996.0,ISU growth model
2025-07-01,PG-1014,Finisher West,FW2,81,197.9,5.2,5.72,2340,13373.0,ISU growth model
2025-07-02,PG-1014,Finisher West,FW2,82,199.6,5.24,5.26,2340,12301.0,ISU growth model
2025-07-03,PG-1014,Finisher West,FW2,83,201.2,5.28,5.33,2340,12481.0,ISU growth model
2025-07-04,PG-1014,Finisher West,FW2,84,202.9,5.31,5.47,2340,12801.0,ISU growth model
2025-07-05,PG-1014,Finisher West,FW2,85,204.6,5.35,5.01,2340,11724.0,ISU growth model
2025-07-06,PG-1014,Finisher West,FW2,86,206.2,5.38,5.9,2340,13803.0,ISU growth model
2025-07-07,PG-1014,Finisher West,FW2,87,207.9,5.42,4.93,2340,11545.0,ISU growth model
2025-07-08,PG-1014,Finisher West,FW2,88,209.6,5.46,5.28,2340,12356.0,ISU growth model
2025-07-09,PG-1014,Finisher West,FW2,89,211.2,5.49,5.72,2340,13389.0,ISU growth model
2025-07-10,PG-1014,Finisher West,FW2,90,212.9,5.53,5.3,2340,12407.0,ISU growth model
2025-07-11,PG-1014,Finisher West,FW2,91,214.6,5.56,5.91,2340,13828.0,ISU growth model
2025-07-12,PG-1014,Finisher West,FW2,92,216.2,5.6,6.22,2340,14544.0,ISU growth model
2025-07-13,PG-1014,Finisher West,FW2,93,217.9,5.63,6.09,2340,14253.0,ISU growth model
2025-07-14,PG-1014,Finisher West,FW2,94,219.6,5.67,4.79,2340,11214.0,ISU growth model
2025-07-15,PG-1014,Finisher West,FW2,95,221.2,5.71,5.76,2340,13487.0,ISU growth model
2025-07-16,PG-1014,Finisher West,FW2,96,222.9,5.74,6.21,2340,14543.0,ISU growth model
2025-07-17,PG-1014,Finisher West,FW2,97,224.6,5.78,5.17,2340,12096.0,ISU growth model
2025-07-18,PG-1014,Finisher West,FW2,98,226.2,5.81,6.15,2340,14392.0,ISU growth model
2025-07-19,PG-1014,Finisher West,FW2,99,227.9,5.85,6.16,2340,14419.0,ISU growth model
2025-07-20,PG-1014,Finisher West,FW2,100,229.6,5.89,5.31,2340,12437.0,ISU growth model
2025-07-21,PG-1014,Finisher West,FW2,101,231.2,5.92,6.32,2340,14781.0,ISU growth model
2025-07-22,PG-1014,Finisher West,FW2,102,232.9,5.96,6.09,2340,14244.0,ISU growth model
2025-07-23,PG-1014,Finisher West,FW2,103,234.6,5.99,6.3,2340,14753.0,ISU growth model
2025-07-24,PG-1014,Finisher West,FW2,104,236.2,6.03,5.56,2340,13017.0,ISU growth model
2025-07-25,PG-1014,Finisher West,FW2,105,237.9,6.06,6.14,2340,14362.0,ISU growth model
2025-07-26,PG-1014,Finisher West,FW2,106,239.6,6.1,5.27,2340,12328.0,ISU growth model
2025-07-27,PG-1014,Finisher West,FW2,107,241.2,6.14,5.02,2340,11743.0,ISU growth model
2025-07-28,PG-1014,Finisher West,FW2,108,242.9,6.17,6.24,2340,14605.0,ISU growth model
2025-07-29,PG-1014,Finisher West,FW2,109,244.6,6.21,6.75,2340,15805.0,ISU growth model
2025-07-30,PG-1014,Finisher West,FW2,110,246.2,6.24,6.37,2340,14906.0,ISU growth model
2025-07-31,PG-1014,Finisher West,FW2,111,247.9,6.28,6.25,2340,14619.0,ISU growth model
2025-04-17,PG-1015,Finisher West,FW1,0,53.6,2.1,2.01,2519,5069.0,ISU growth model
2025-04-18,PG-1015,Finisher West,FW1,1,55.2,2.14,2.12,2519,5345.0,ISU growth model
2025-04-19,PG-1015,Finisher West,FW1,2,56.9,2.17,2.23,2519,5619.0,ISU growth model
2025-04-20,PG-1015,Finisher West,FW1,3,58.5,2.21,2.24,2519,5647.0,ISU growth model
2025-04-21,PG-1015,Finisher West,FW1,4,60.2,2.24,2.37,2519,5972.0,ISU growth model
2025-04-22,PG-1015,Finisher West,FW1,5,61.8,2.28,2.2,2519,5541.0,ISU growth model
2025-04-23,PG-1015,Finisher West,FW1,6,63.5,2.31,2.41,2519,6069.0,ISU growth model
2025-04-24,PG-1015,Finisher West,FW1,7,65.1,2.35,2.3,2519,5796.0,ISU growth model
2025-04-25,PG-1015,Finisher West,FW1,8,66.7,2.39,2.53,2519,6363.0,ISU growth model
2025-04-26,PG-1015,Finisher West,FW1,9,68.4,2.42,2.54,2519,6397.0,ISU growth model
2025-04-27,PG-1015,Finisher West,FW1,10,70.0,2.46,2.27,2519,5723.0,ISU growth model
2025-04-28,PG-1015,Finisher West,FW1,11,71.7,2.49,2.71,2519,6820.0,ISU growth model
2025-04-29,PG-1015,Finisher West,FW1,12,73.3,2.53,2.42,2519,6091.0,ISU growth model
2025-04-30,PG-1015,Finisher West,FW1,13,75.0,2.56,2.73,2519,6870.0,ISU growth model
2025-05-01,PG-1015,Finisher West,FW1,14,76.6,2.6,2.67,2519,6734.0,ISU growth model
2025-05-02,PG-1015,Finisher West,FW1,15,78.3,2.63,3.02,2519,7606.0,ISU growth model
2025-05-03,PG-1015,Finisher West,FW1,16,79.9,2.67,2.62,2519,6600.0,ISU growth model
2025-05-04,PG-1015,Finisher West,FW1,17,81.5,2.7,2.63,2519,6619.0,ISU growth model
2025-05-05,PG-1015,Finisher West,FW1,18,83.2,2.74,2.73,2519,6888.0,ISU growth model
2025-05-06,PG-1015,Finisher West,FW1,19,84.8,2.77,2.71,2519,6818.0,ISU growth model
2025-05-07,PG-1015,Finisher West,FW1,20,86.5,2.81,2.99,2519,7529.0,ISU growth model
2025-05-08,PG-1015,Finisher West,FW1,21,88.1,2.84,2.48,2519,6239.0,ISU growth model
2025-05-09,PG-1015,Finisher West,FW1,22,89.8,2.88,2.64,2519,6643.0,ISU growth model
2025-05-10,PG-1015,Finisher West,FW1,23,91.4,2.92,2.67,2519,6716.0,ISU growth model
2025-05-11,PG-1015,Finisher West,FW1,24,93.1,2.95,3.17,2519,7998.0,ISU growth model
2025-05-12,PG-1015,Finisher West,FW1,25,94.7,2.99,3.39,2519,8551.0,ISU growth model
2025-05-13,PG-1015,Finisher West,FW1,26,96.3,3.02,3.0,2519,7547.0,ISU growth model
2025-05-14,PG-1015,Finisher West,FW1,27,98.0,3.06,3.02,2519,7596.0,ISU growth model
2025-05-15,PG-1015,Finisher West,FW1,28,99.6,3.09,3.11,2519,7833.0,ISU growth model
2025-05-16,PG-1015,Finisher West,FW1,29,101.3,3.13,3.42,2519,8610.0,ISU growth model
2025-05-17,PG-1015,Finisher West,FW1,30,102.9,3.16,2.93,2519,7376.0,ISU growth model
2025-05-18,PG-1015,Finisher West,FW1,31,104.6,3.2,3.26,2519,8210.0,ISU growth model
2025-05-19,PG-1015,Finisher West,FW1,32,106.2,3.23,3.49,2519,8781.0,ISU growth model
2025-05-20,PG-1015,Finisher West,FW1,33,107.9,3.27,3.4,2519,8564.0,ISU growth model
2025-05-21,PG-1015,Finisher West,FW1,34,109.5,3.3,3.35,2519,8449.0,ISU growth model
2025-05-22,PG-1015,Finisher West,FW1,35,111.1,3.34,3.61,2519,9086.0,ISU growth model
2025-05-23,PG-1015,Finisher West,FW1,36,112.8,3.37,2.65,2519,6663.0,ISU growth model
2025-05-24,PG-1015,Finisher West,FW1,37,114.4,3.41,3.6,2519,9056.0,ISU growth model
2025-05-25,PG-1015,Finisher West,FW1,38,116.1,3.45,3.27,2519,8225.0,ISU growth model
2025-05-26,PG-1015,Finisher West,FW1,39,117.7,3.48,2.97,2519,7484.0,ISU growth model
2025-05-27,PG-1015,Finisher West,FW1,40,119.4,3.52,3.66,2519,9220.0,ISU growth model
2025-05-28,PG-1015,Finisher West,FW1,41,121.0,3.55,3.94,2519,9930.0,ISU growth model
2025-05-29,PG-1015,Finisher West,FW1,42,122.7,3.59,3.55,2519,8936.0,ISU growth model
2025-05-30,PG-1015,Finisher West,FW1,43,124.3,3.62,3.9,2519,9820.0,ISU growth model
2025-05-31,PG-1015,Finisher West,FW1,44,125.9,3.66,4.13,2519,10402.0,ISU growth model
2025-06-01,PG-1015,Finisher West,FW1,45,127.6,3.69,4.08,2519,10281.0,ISU growth model
2025-06-02,PG-1015,Finisher West,FW1,46,129.2,3.73,4.22,2519,10624.0,ISU growth model
2025-06-03,PG-1015,Finisher West,FW1,47,130.9,3.76,3.99,2519,10044.0,ISU growth model
2025-06-04,PG-1015,Finisher West,FW1,48,132.5,3.8,3.82,2519,9628.0,ISU growth model
2025-06-05,PG-1015,Finisher West,FW1,49,134.2,3.83,3.34,2519,8421.0,ISU growth model
2025-06-06,PG-1015,Finisher West,FW1,50,135.8,3.87,3.79,2519,9556.0,ISU growth model
2025-06-07,PG-1015,Finisher West,FW1,51,137.4,3.91,3.64,2519,9173.0,ISU growth model
2025-06-08,PG-1015,Finisher West,FW1,52,139.1,3.94,4.62,2519,11650.0,ISU growth model
2025-06-09,PG-1015,Finisher West,FW1,53,140.7,3.98,3.92,2519,9874.0,ISU growth model
2025-06-10,PG-1015,Finisher West,FW1,54,142.4,4.01,4.05,2519,10204.0,ISU growth model
2025-06-11,PG-1015,Finisher West,FW1,55,144.0,4.05,4.23,2519,10643.0,ISU growth model
2025-06-12,PG-1015,Finisher West,FW1,56,145.7,4.08,4.1,2519,10318.0,ISU growth model
2025-06-13,PG-1015,Finisher West,FW1,57,147.3,4.12,4.68,2519,11778.0,ISU growth model
2025-06-14,PG-1015,Finisher West,FW1,58,149.0,4.15,3.95,2519,9939.0,ISU growth model
2025-06-15,PG-1015,Finisher West,FW1,59,150.6,4.19,4.25,2519,10714.0,ISU growth model
2025-06-16,PG-1015,Finisher West,FW1,60,152.2,4.22,3.97,2519,10007.0,ISU growth model
2025-06-17,PG-1015,Finisher West,FW1,61,153.9,4.26,3.81,2519,9595.0,ISU growth model
2025-06-18,PG-1015,Finisher West,FW1,62,155.5,4.29,4.08,2519,10287.0,ISU growth model
2025-06-19,PG-1015,Finisher West,FW1,63,157.2,4.33,4.32,2519,10873.0,ISU growth model
2025-06-20,PG-1015,Finisher West,FW1,64,158.8,4.36,4.21,2519,10617.0,ISU growth model
2025-06-21,PG-1015,Finisher West,FW1,65,160.5,4.4,4.16,2519,10470.0,ISU growth model
2025-06-22,PG-1015,Finisher West,FW1,66,162.1,4.44,3.94,2519,9916.0,ISU growth model
2025-06-23,PG-1015,Finisher West,FW1,67,163.8,4.47,4.44,2519,11187.0,ISU growth model
2025-06-24,PG-1015,Finisher West,FW1,68,165.4,4.51,3.96,2519,9985.0,ISU growth model
2025-06-25,PG-1015,Finisher West,FW1,69,167.0,4.54,4.82,2519,12136.0,ISU growth model
2025-06-26,PG-1015,Finisher West,FW1,70,168.7,4.58,4.61,2519,11605.0,ISU growth model
2025-06-27,PG-1015,Finisher West,FW1,71,170.3,4.61,4.07,2519,10263.0,ISU growth model
2025-06-28,PG-1015,Finisher West,FW1,72,172.0,4.65,4.53,2519,11418.0,ISU growth model
2025-06-29,PG-1015,Finisher West,FW1,73,173.6,4.68,4.4,2519,11086.0,ISU growth model
2025-06-30,PG-1015,Finisher West,FW1,74,175.3,4.72,4.84,2519,12189.0,ISU growth model
2025-07-01,PG-1015,Finisher West,FW1,75,176.9,4.75,5.26,2519,13258.0,ISU growth model
2025-07-02,PG-1015,Finisher West,FW1,76,178.6,4.79,4.07,2519,10254.0,ISU growth model
2025-07-03,PG-1015,Finisher West,FW1,77,180.2,4.82,4.87,2519,12264.0,ISU growth model
2025-07-04,PG-1015,Finisher West,FW1,78,181.8,4.86,4.8,2519,12085.0,ISU growth model
2025-07-05,PG-1015,Finisher West,FW1,79,183.5,4.9,5.16,2519,12993.0,ISU growth model
2025-07-06,PG-1015,Finisher West,FW1,80,185.1,4.93,5.01,2519,12631.0,ISU growth model
2025-07-07,PG-1015,Finisher West,FW1,81,186.8,4.97,4.67,2519,11756.0,ISU growth model
2025-07-08,PG-1015,Finisher West,FW1,82,188.4,5.0,4.87,2519,12276.0,ISU growth model
2025-07-09,PG-1015,Finisher West,FW1,83,190.1,5.04,4.72,2519,11879.0,ISU growth model
2025-07-10,PG-1015,Finisher West,FW1,84,191.7,5.07,5.51,2519,13876.0,ISU growth model
2025-07-11,PG-1015,Finisher West,FW1,85,193.4,5.11,5.12,2519,12887.0,ISU growth model
2025-07-12,PG-1015,Finisher West,FW1,86,195.0,5.14,5.92,2519,14924.0,ISU growth model
2025-07-13,PG-1015,Finisher West,FW1,87,196.6,5.18,5.15,2519,12980.0,ISU growth model
2025-07-14,PG-1015,Finisher West,FW1,88,198.3,5.21,4.92,2519,12388.0,ISU growth model
2025-07-15,PG-1015,Finisher West,FW1,89,199.9,5.25,4.61,2519,11620.0,ISU growth model
2025-07-16,PG-1015,Finisher West,FW1,90,201.6,5.28,4.52,2519,11390.0,ISU growth model
2025-07-17,PG-1015,Finisher West,FW1,91,203.2,5.32,4.65,2519,11701.0,ISU growth model
2025-07-18,PG-1015,Finisher West,FW1,92,204.9,5.35,5.47,2519,13776.0,ISU growth model
2025-07-19,PG-1015,Finisher West,FW1,93,206.5,5.39,5.61,2519,14130.0,ISU growth model
2025-07-20,PG-1015,Finisher West,FW1,94,208.2,5.43,4.74,2519,11938.0,ISU growth model
2025-07-21,PG-1015,Finisher West,FW1,95,209.8,5.46,5.85,2519,14740.0,ISU growth model
2025-07-22,PG-1015,Finisher West,FW1,96,211.4,5.5,5.28,2519,13309.0,ISU growth model
2025-07-23,PG-1015,Finisher West,FW1,97,213.1,5.53,5.6,2519,14097.0,ISU growth model
2025-07-24,PG-1015,Finisher West,FW1,98,214.7,5.57,6.28,2519,15831.0,ISU growth model
2025-07-25,PG-1015,Finisher West,FW1,99,216.4,5.6,6.0,2519,15124.0,ISU growth model
2025-07-26,PG-1015,Finisher West,FW1,100,218.0,5.64,5.52,2519,13896.0,ISU growth model
2025-07-27,PG-1015,Finisher West,FW1,101,219.7,5.67,5.27,2519,13271.0,ISU growth model
2025-07-28,PG-1015,Finisher West,FW1,102,221.3,5.71,4.73,2519,11903.0,ISU growth model
2025-07-29,PG-1015,Finisher West,FW1,103,223.0,5.74,5.41,2519,13635.0,ISU growth model
2025-07-30,PG-1015,Finisher West,FW1,104,224.6,5.78,5.68,2519,14311.0,ISU growth model
2025-07-31,PG-1015,Finisher West,FW1,105,226.2,5.81,5.35,2519,13489.0,ISU growth model
2025-08-01,PG-1015,Finisher West,FW1,106,227.9,5.85,5.79,2519,14580.0,ISU growth model
2025-08-02,PG-1015,Finisher West,FW1,107,229.5,5.88,5.92,2519,14915.0,ISU growth model
2025-08-03,PG-1015,Finisher West,FW1,108,231.2,5.92,5.81,2519,14645.0,ISU growth model
2025-08-04,PG-1015,Finisher West,FW1,109,232.8,5.96,5.65,2519,14222.0,ISU growth model
2025-08-05,PG-1015,Finisher West,FW1,110,234.5,5.99,6.07,2519,15295.0,ISU growth model
2025-08-06,PG-1015,Finisher West,FW1,111,236.1,6.03,6.24,2519,15717.0,ISU growth model
2025-05-02,PG-1016,Finisher West,FW1,0,63.2,2.31,2.53,2307,5825.0,ISU growth model
2025-05-03,PG-1016,Finisher West,FW1,1,65.0,2.35,2.02,2307,4666.0,ISU growth model
2025-05-04,PG-1016,Finisher West,FW1,2,66.9,2.39,2.43,2307,5601.0,ISU growth model
2025-05-05,PG-1016,Finisher West,FW1,3,68.8,2.43,2.58,2307,5943.0,ISU growth model
2025-05-06,PG-1016,Finisher West,FW1,4,70.6,2.47,2.54,2307,5870.0,ISU growth model
2025-05-07,PG-1016,Finisher West,FW1,5,72.5,2.51,2.64,2307,6083.0,ISU growth model
2025-05-08,PG-1016,Finisher West,FW1,6,74.4,2.55,2.56,2307,5909.0,ISU growth model
2025-05-09,PG-1016,Finisher West,FW1,7,76.3,2.59,2.44,2307,5618.0,ISU growth model
2025-05-10,PG-1016,Finisher West,FW1,8,78.1,2.63,2.27,2307,5243.0,ISU growth model
2025-05-11,PG-1016,Finisher West,FW1,9,80.0,2.67,2.53,2307,5842.0,ISU growth model
2025-05-12,PG-1016,Finisher West,FW1,10,81.9,2.71,3.29,2307,7592.0,ISU growth model
2025-05-13,PG-1016,Finisher West,FW1,11,83.7,2.75,2.64,2307,6099.0,ISU growth model
2025-05-14,PG-1016,Finisher West,FW1,12,85.6,2.79,2.35,2307,5429.0,ISU growth model
2025-05-15,PG-1016,Finisher West,FW1,13,87.5,2.83,3.0,2307,6914.0,ISU growth model
2025-05-16,PG-1016,Finisher West,FW1,14,89.4,2.87,3.07,2307,7077.0,ISU growth model
2025-05-17,PG-1016,Finisher West,FW1,15,91.2,2.91,3.21,2307,7409.0,ISU growth model
2025-05-18,PG-1016,Finisher West,FW1,16,93.1,2.95,3.06,2307,7066.0,ISU growth model
2025-05-19,PG-1016,Finisher West,FW1,17,95.0,2.99,3.19,2307,7369.0,ISU growth model
2025-05-20,PG-1016,Finisher West,FW1,18,96.8,3.03,3.48,2307,8025.0,ISU growth model
2025-05-21,PG-1016,Finisher West,FW1,19,98.7,3.07,2.89,2307,6665.0,ISU growth model
2025-05-22,PG-1016,Finisher West,FW1,20,100.6,3.11,2.16,2307,4979.0,ISU growth model
2025-05-23,PG-1016,Finisher West,FW1,21,102.5,3.15,2.16,2307,4978.0,ISU growth model
2025-05-24,PG-1016,Finisher West,FW1,22,104.3,3.19,2.34,2307,5407.0,ISU growth model
2025-05-25,PG-1016,Finisher West,FW1,23,106.2,3.23,2.7,2307,6236.0,ISU growth model
2025-05-26,PG-1016,Finisher West,FW1,24,108.1,3.27,2.56,2307,5903.0,ISU growth model
2025-05-27,PG-1016,Finisher West,FW1,25,109.9,3.31,2.58,2307,5958.0,ISU growth model
2025-05-28,PG-1016,Finisher West,FW1,26,111.8,3.35,2.15,2307,4959.0,ISU growth model
2025-05-29,PG-1016,Finisher West,FW1,27,113.7,3.39,2.4,2307,5547.0,ISU growth model
2025-05-30,PG-1016,Finisher West,FW1,28,115.6,3.43,2.93,2307,6760.0,ISU growth model
2025-05-31,PG-1016,Finisher West,FW1,29,117.4,3.47,3.8,2307,8767.0,ISU growth model
2025-06-01,PG-1016,Finisher West,FW1,30,119.3,3.52,3.96,2307,9138.0,ISU growth model
2025-06-02,PG-1016,Finisher West,FW1,31,121.2,3.56,3.78,2307,8714.0,ISU growth model
2025-06-03,PG-1016,Finisher West,FW1,32,123.0,3.6,3.31,2307,7640.0,ISU growth model
2025-06-04,PG-1016,Finisher West,FW1,33,124.9,3.64,4.07,2307,9382.0,ISU growth model
2025-06-05,PG-1016,Finisher West,FW1,34,126.8,3.68,3.6,2307,8309.0,ISU growth model
2025-06-06,PG-1016,Finisher West,FW1,35,128.7,3.72,3.36,2307,7740.0,ISU growth model
2025-06-07,PG-1016,Finisher West,FW1,36,130.5,3.76,3.47,2307,7998.0,ISU growth model
2025-06-08,PG-1016,Finisher West,FW1,37,132.4,3.8,3.67,2307,8458.0,ISU growth model
2025-06-09,PG-1016,Finisher West,FW1,38,134.3,3.84,3.85,2307,8887.0,ISU growth model
2025-06-10,PG-1016,Finisher West,FW1,39,136.1,3.88,3.83,2307,8829.0,ISU growth model
2025-06-11,PG-1016,Finisher West,FW1,40,138.0,3.92,3.47,2307,8016.0,ISU growth model
2025-06-12,PG-1016,Finisher West,FW1,41,139.9,3.96,4.34,2307,10017.0,ISU growth model
2025-06-13,PG-1016,Finisher West,FW1,42,141.8,4.0,3.95,2307,9112.0,ISU growth model
2025-06-14,PG-1016,Finisher West,FW1,43,143.6,4.04,3.81,2307,8784.0,ISU growth model
2025-06-15,PG-1016,Finisher West,FW1,44,145.5,4.08,4.44,2307,10244.0,ISU growth model
2025-06-16,PG-1016,Finisher West,FW1,45,147.4,4.12,3.73,2307,8602.0,ISU growth model
2025-06-17,PG-1016,Finisher West,FW1,46,149.2,4.16,3.62,2307,8344.0,ISU growth model
2025-06-18,PG-1016,Finisher West,FW1,47,151.1,4.2,4.63,2307,10673.0,ISU growth model
2025-06-19,PG-1016,Finisher West,FW1,48,153.0,4.24,4.88,2307,11260.0,ISU growth model
2025-06-20,PG-1016,Finisher West,FW1,49,154.9,4.28,4.12,2307,9508.0,ISU growth model
2025-06-21,PG-1016,Finisher West,FW1,50,156.7,4.32,4.3,2307,9929.0,ISU growth model
2025-06-22,PG-1016,Finisher West,FW1,51,158.6,4.36,3.96,2307,9136.0,ISU growth model
2025-06-23,PG-1016,Finisher West,FW1,52,160.5,4.4,4.4,2307,10156.0,ISU growth model
2025-06-24,PG-1016,Finisher West,FW1,53,162.3,4.44,4.27,2307,9854.0,ISU growth model
2025-06-25,PG-1016,Finisher West,FW1,54,164.2,4.48,4.44,2307,10253.0,ISU growth model
2025-06-26,PG-1016,Finisher West,FW1,55,166.1,4.52,4.67,2307,10771.0,ISU growth model
2025-06-27,PG-1016,Finisher West,FW1,56,168.0,4.56,4.16,2307,9598.0,ISU growth model
2025-06-28,PG-1016,Finisher West,FW1,57,169.8,4.6,4.47,2307,10308.0,ISU growth model
2025-06-29,PG-1016,Finisher West,FW1,58,171.7,4.64,3.97,2307,9163.0,ISU growth model
2025-06-30,PG-1016,Finisher West,FW1,59,173.6,4.68,4.55,2307,10494.0,ISU growth model
2025-07-01,PG-1016,Finisher West,FW1,60,175.4,4.72,4.69,2307,10813.0,ISU growth model
2025-07-02,PG-1016,Finisher West,FW1,61,177.3,4.76,4.85,2307,11188.0,ISU growth model
2025-07-03,PG-1016,Finisher West,FW1,62,179.2,4.8,4.89,2307,11292.0,ISU growth model
2025-07-04,PG-1016,Finisher West,FW1,63,181.1,4.84,5.19,2307,11980.0,ISU growth model
2025-07-05,PG-1016,Finisher West,FW1,64,182.9,4.88,4.28,2307,9878.0,ISU growth model
2025-07-06,PG-1016,Finisher West,FW1,65,184.8,4.92,4.34,2307,10008.0,ISU growth model
2025-07-07,PG-1016,Finisher West,FW1,66,186.7,4.96,5.17,2307,11935.0,ISU growth model
2025-07-08,PG-1016,Finisher West,FW1,67,188.5,5.0,4.19,2307,9661.0,ISU growth model
2025-07-09,PG-1016,Finisher West,FW1,68,190.4,5.04,5.12,2307,11807.0,ISU growth model
2025-07-10,PG-1016,Finisher West,FW1,69,192.3,5.08,4.6,2307,10622.0,ISU growth model
2025-07-11,PG-1016,Finisher West,FW1,70,194.2,5.12,5.77,2307,13310.0,ISU growth model
2025-07-12,PG-1016,Finisher West,FW1,71,196.0,5.16,5.27,2307,12154.0,ISU growth model
2025-07-13,PG-1016,Finisher West,FW1,72,197.9,5.2,5.11,2307,11797.0,ISU growth model
2025-07-14,PG-1016,Finisher West,FW1,73,199.8,5.25,5.76,2307,13289.0,ISU growth model
2025-07-15,PG-1016,Finisher West,FW1,74,201.6,5.29,4.84,2307,11156.0,ISU growth model
2025-07-16,PG-1016,Finisher West,FW1,75,203.5,5.33,4.95,2307,11428.0,ISU growth model
2025-07-17,PG-1016,Finisher West,FW1,76,205.4,5.37,4.82,2307,11130.0,ISU growth model
2025-07-18,PG-1016,Finisher West,FW1,77,207.3,5.41,5.03,2307,11609.0,ISU growth model
2025-07-19,PG-1016,Finisher West,FW1,78,209.1,5.45,5.47,2307,12626.0,ISU growth model
2025-07-20,PG-1016,Finisher West,FW1,79,211.0,5.49,5.7,2307,13158.0,ISU growth model
2025-07-21,PG-1016,Finisher West,FW1,80,212.9,5.53,5.95,2307,13731.0,ISU growth model
2025-07-22,PG-1016,Finisher West,FW1,81,214.7,5.57,4.75,2307,10968.0,ISU growth model
2025-07-23,PG-1016,Finisher West,FW1,82,216.6,5.61,5.53,2307,12758.0,ISU growth model
2025-07-24,PG-1016,Finisher West,FW1,83,218.5,5.65,5.15,2307,11874.0,ISU growth model
2025-07-25,PG-1016,Finisher West,FW1,84,220.4,5.69,5.59,2307,12906.0,ISU growth model
2025-07-26,PG-1016,Finisher West,FW1,85,222.2,5.73,6.8,2307,15682.0,ISU growth model
2025-07-27,PG-1016,Finisher West,FW1,86,224.1,5.77,5.9,2307,13618.0,ISU growth model
2025-07-28,PG-1016,Finisher West,FW1,87,226.0,5.81,6.23,2307,14365.0,ISU growth model
2025-07-29,PG-1016,Finisher West,FW1,88,227.8,5.85,6.77,2307,15610.0,ISU growth model
