report_begin_date,report_end_date,published_date,group,category,description,commodity,class,volume,unit,Year,IndexbyYear,report_date
"01/29/2023","02/04/2023","02/16/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",94.4,"Pct",2023,5,2023-01-30 00:00:00.000
"01/22/2023","01/28/2023","02/09/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",93.2,"Pct",2023,4,2023-01-23 00:00:00.000
"01/22/2023","01/28/2023","02/09/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",30225,"Head",2023,4,2023-01-23 00:00:00.000
"01/15/2023","01/21/2023","02/02/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",30086,"Head",2023,3,2023-01-16 00:00:00.000
"01/15/2023","01/21/2023","02/02/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",94.4,"Pct",2023,3,2023-01-16 00:00:00.000
"01/08/2023","01/14/2023","01/26/2023 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",31602,"Head",2023,2,2023-01-09 00:00:00.000
"01/08/2023","01/14/2023","01/26/2023 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",93.4,"Pct",2023,2,2023-01-09 00:00:00.000
"01/01/2023","01/07/2023","01/19/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",28481,"Head",2023,1,2023-01-02 00:00:00.000
"01/01/2023","01/07/2023","01/19/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",92.6,"Pct",2023,1,2023-01-02 00:00:00.000
"12/24/2023","12/30/2023","01/11/2024 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.9,"Pct",2023,52,2023-12-25 00:00:00.000
"12/24/2023","12/30/2023","01/11/2024 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2416,"Head",2023,52,2023-12-25 00:00:00.000
"12/17/2023","12/23/2023","01/04/2024 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.4,"Pct",2023,51,2023-12-18 00:00:00.000
"12/17/2023","12/23/2023","01/04/2024 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2673,"Head",2023,51,2023-12-18 00:00:00.000
"12/10/2023","12/16/2023","12/28/2023 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.4,"Pct",2023,50,2023-12-11 00:00:00.000
"12/10/2023","12/16/2023","12/28/2023 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2435,"Head",2023,50,2023-12-11 00:00:00.000
"12/03/2023","12/09/2023","12/21/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2267,"Head",2023,49,2023-12-04 00:00:00.000
"12/03/2023","12/09/2023","12/21/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.8,"Pct",2023,49,2023-12-04 00:00:00.000
"11/26/2023","12/02/2023","12/14/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2275,"Head",2023,48,2023-11-27 00:00:00.000
"11/26/2023","12/02/2023","12/14/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.7,"Pct",2023,48,2023-11-27 00:00:00.000
"11/19/2023","11/25/2023","12/07/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2245,"Head",2023,47,2023-11-20 00:00:00.000
"11/19/2023","11/25/2023","12/07/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",7,"Pct",2023,47,2023-11-20 00:00:00.000
"11/12/2023","11/18/2023","11/30/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.5,"Pct",2023,46,2023-11-13 00:00:00.000
"11/12/2023","11/18/2023","11/30/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2660,"Head",2023,46,2023-11-13 00:00:00.000
"11/05/2023","11/11/2023","11/24/2023 10:00:04","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6,"Pct",2023,45,2023-11-06 00:00:00.000
"11/05/2023","11/11/2023","11/24/2023 10:00:04","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2374,"Head",2023,45,2023-11-06 00:00:00.000
"10/29/2023","11/04/2023","11/16/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.4,"Pct",2023,44,2023-10-30 00:00:00.000
"10/29/2023","11/04/2023","11/16/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2470,"Head",2023,44,2023-10-30 00:00:00.000
"10/22/2023","10/28/2023","11/09/2023 10:00:04","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2171,"Head",2023,43,2023-10-23 00:00:00.000
"10/22/2023","10/28/2023","11/09/2023 10:00:04","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.9,"Pct",2023,43,2023-10-23 00:00:00.000
"10/15/2023","10/21/2023","11/02/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6,"Pct",2023,42,2023-10-16 00:00:00.000
"10/15/2023","10/21/2023","11/02/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2226,"Head",2023,42,2023-10-16 00:00:00.000
"10/08/2023","10/14/2023","10/26/2023 10:00:04","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2379,"Head",2023,41,2023-10-09 00:00:00.000
"10/08/2023","10/14/2023","10/26/2023 10:00:04","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.7,"Pct",2023,41,2023-10-09 00:00:00.000
"10/01/2023","10/07/2023","10/19/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.6,"Pct",2023,40,2023-10-02 00:00:00.000
"10/01/2023","10/07/2023","10/19/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2404,"Head",2023,40,2023-10-02 00:00:00.000
"09/24/2023","09/30/2023","10/12/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",7.4,"Pct",2023,39,2023-09-25 00:00:00.000
"09/24/2023","09/30/2023","10/12/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2667,"Head",2023,39,2023-09-25 00:00:00.000
"09/17/2023","09/23/2023","10/05/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.9,"Pct",2023,38,2023-09-18 00:00:00.000
"09/17/2023","09/23/2023","10/05/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2401,"Head",2023,38,2023-09-18 00:00:00.000
"09/10/2023","09/16/2023","09/28/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2352,"Head",2023,37,2023-09-11 00:00:00.000
"09/10/2023","09/16/2023","09/28/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.6,"Pct",2023,37,2023-09-11 00:00:00.000
"09/03/2023","09/09/2023","09/21/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2785,"Head",2023,36,2023-09-04 00:00:00.000
"09/03/2023","09/09/2023","09/21/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",8.7,"Pct",2023,36,2023-09-04 00:00:00.000
"08/27/2023","09/02/2023","09/14/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.2,"Pct",2023,35,2023-08-28 00:00:00.000
"08/27/2023","09/02/2023","09/14/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2114,"Head",2023,35,2023-08-28 00:00:00.000
"08/20/2023","08/26/2023","09/07/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.9,"Pct",2023,34,2023-08-21 00:00:00.000
"08/20/2023","08/26/2023","09/07/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2255,"Head",2023,34,2023-08-21 00:00:00.000
"08/13/2023","08/19/2023","08/31/2023 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",7,"Pct",2023,33,2023-08-14 00:00:00.000
"08/13/2023","08/19/2023","08/31/2023 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2306,"Head",2023,33,2023-08-14 00:00:00.000
"08/06/2023","08/12/2023","08/24/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2078,"Head",2023,32,2023-08-07 00:00:00.000
"08/06/2023","08/12/2023","08/24/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.4,"Pct",2023,32,2023-08-07 00:00:00.000
"07/30/2023","08/05/2023","08/17/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2068,"Head",2023,31,2023-07-31 00:00:00.000
"07/30/2023","08/05/2023","08/17/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.5,"Pct",2023,31,2023-07-31 00:00:00.000
"07/23/2023","07/29/2023","08/10/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2253,"Head",2023,30,2023-07-24 00:00:00.000
"07/23/2023","07/29/2023","08/10/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",7.2,"Pct",2023,30,2023-07-24 00:00:00.000
"07/16/2023","07/22/2023","08/03/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6,"Pct",2023,29,2023-07-17 00:00:00.000
"07/16/2023","07/22/2023","08/03/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",1893,"Head",2023,29,2023-07-17 00:00:00.000
"07/09/2023","07/15/2023","07/27/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",7.1,"Pct",2023,28,2023-07-10 00:00:00.000
"07/09/2023","07/15/2023","07/27/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2257,"Head",2023,28,2023-07-10 00:00:00.000
"07/02/2023","07/08/2023","07/20/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",8.3,"Pct",2023,27,2023-07-03 00:00:00.000
"07/02/2023","07/08/2023","07/20/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2305,"Head",2023,27,2023-07-03 00:00:00.000
"06/25/2023","07/01/2023","07/13/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2265,"Head",2023,26,2023-06-26 00:00:00.000
"06/25/2023","07/01/2023","07/13/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.9,"Pct",2023,26,2023-06-26 00:00:00.000
"06/18/2023","06/24/2023","07/06/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2507,"Head",2023,25,2023-06-19 00:00:00.000
"06/18/2023","06/24/2023","07/06/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",7.2,"Pct",2023,25,2023-06-19 00:00:00.000
"06/11/2023","06/17/2023","06/29/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2293,"Head",2023,24,2023-06-12 00:00:00.000
"06/11/2023","06/17/2023","06/29/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.7,"Pct",2023,24,2023-06-12 00:00:00.000
"06/04/2023","06/10/2023","06/22/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.7,"Pct",2023,23,2023-06-05 00:00:00.000
"06/04/2023","06/10/2023","06/22/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2230,"Head",2023,23,2023-06-05 00:00:00.000
"05/28/2023","06/03/2023","06/15/2023 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2031,"Head",2023,22,2023-05-29 00:00:00.000
"05/28/2023","06/03/2023","06/15/2023 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.2,"Pct",2023,22,2023-05-29 00:00:00.000
"05/21/2023","05/27/2023","06/08/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.9,"Pct",2023,21,2023-05-22 00:00:00.000
"05/21/2023","05/27/2023","06/08/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2293,"Head",2023,21,2023-05-22 00:00:00.000
"05/14/2023","05/20/2023","06/01/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2427,"Head",2023,20,2023-05-15 00:00:00.000
"05/14/2023","05/20/2023","06/01/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",7.2,"Pct",2023,20,2023-05-15 00:00:00.000
"05/07/2023","05/13/2023","05/25/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2266,"Head",2023,19,2023-05-08 00:00:00.000
"05/07/2023","05/13/2023","05/25/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.7,"Pct",2023,19,2023-05-08 00:00:00.000
"04/30/2023","05/06/2023","05/18/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.1,"Pct",2023,18,2023-05-01 00:00:00.000
"04/30/2023","05/06/2023","05/18/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2097,"Head",2023,18,2023-05-01 00:00:00.000
"04/23/2023","04/29/2023","05/11/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.2,"Pct",2023,17,2023-04-24 00:00:00.000
"04/23/2023","04/29/2023","05/11/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2029,"Head",2023,17,2023-04-24 00:00:00.000
"04/16/2023","04/22/2023","05/04/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2678,"Head",2023,16,2023-04-17 00:00:00.000
"04/16/2023","04/22/2023","05/04/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.9,"Pct",2023,16,2023-04-17 00:00:00.000
"04/09/2023","04/15/2023","04/27/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.5,"Pct",2023,15,2023-04-10 00:00:00.000
"04/09/2023","04/15/2023","04/27/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2892,"Head",2023,15,2023-04-10 00:00:00.000
"04/02/2023","04/08/2023","04/20/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.5,"Pct",2023,14,2023-04-03 00:00:00.000
"04/02/2023","04/08/2023","04/20/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2234,"Head",2023,14,2023-04-03 00:00:00.000
"03/26/2023","04/01/2023","04/13/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2056,"Head",2023,13,2023-03-27 00:00:00.000
"03/26/2023","04/01/2023","04/13/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5,"Pct",2023,13,2023-03-27 00:00:00.000
"03/19/2023","03/25/2023","04/06/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.3,"Pct",2023,12,2023-03-20 00:00:00.000
"03/19/2023","03/25/2023","04/06/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2327,"Head",2023,12,2023-03-20 00:00:00.000
"03/12/2023","03/18/2023","03/30/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.9,"Pct",2023,11,2023-03-13 00:00:00.000
"03/12/2023","03/18/2023","03/30/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2315,"Head",2023,11,2023-03-13 00:00:00.000
"03/05/2023","03/11/2023","03/23/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2152,"Head",2023,10,2023-03-06 00:00:00.000
"03/05/2023","03/11/2023","03/23/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.9,"Pct",2023,10,2023-03-06 00:00:00.000
"02/26/2023","03/04/2023","03/16/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",1889,"Head",2023,9,2023-02-27 00:00:00.000
"02/26/2023","03/04/2023","03/16/2023 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.4,"Pct",2023,9,2023-02-27 00:00:00.000
"02/19/2023","02/25/2023","03/09/2023 10:00:03","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",1689,"Head",2023,8,2023-02-20 00:00:00.000
