report_date,for_date_begin,avg_carcass_weight,avg_backfat,avg_loin_area,avg_loin_depth,standard_lean_yield,wtd_avg_base,wtd_avg_net_price,WeekofYear,Year,IndexbyYear
2005-02-16 00:00:00.000,2005-02-15 00:00:00.000,202.79,".74","7.22","2.41","51.70","64.30","66.71","83",2005,33
2005-02-11 00:00:00.000,2005-02-10 00:00:00.000,203.69,".74","7.27","2.42","51.70","65.83","68.14","75",2005,30
2005-02-10 00:00:00.000,2005-02-09 00:00:00.000,203.12,".74","7.26","2.42","51.70","66.39","68.69","74",2005,29
2004-05-06 00:00:00.000,2004-05-05 00:00:00.000,198.07,".74","7.14","2.38","51.70","70.46","73.37","194",2004,90
2004-04-28 00:00:00.000,2004-04-27 00:00:00.000,198.33,".74","7.08","2.36","51.70","65.48","68.09","183",2004,84
2004-04-22 00:00:00.000,2004-04-21 00:00:00.000,198.81,".74","7.15","2.38","51.70","64.01","66.84","174",2004,80
2004-04-20 00:00:00.000,2004-04-19 00:00:00.000,199.63,".74","7.15","2.38","51.70","62.99","65.86","172",2004,78
2004-03-30 00:00:00.000,2004-03-29 00:00:00.000,199.33,".74","7.16","2.38","51.70","64.22","66.82","142",2004,63
2004-03-17 00:00:00.000,2004-03-16 00:00:00.000,199.23,".74","7.05","2.35","51.70","62.53","65.13","123",2004,54
2004-02-23 00:00:00.000,2004-02-20 00:00:00.000,199.64,".74","7.04","2.34","51.70","60.19","62.65","91",2004,37
2004-02-11 00:00:00.000,2004-02-10 00:00:00.000,199.16,".74","7.08","2.36","51.70","59.59","62.15","73",2004,29
2004-02-10 00:00:00.000,2004-02-09 00:00:00.000,198.89,".74","7.06","2.35","51.70","59.06","61.46","72",2004,28
2004-02-04 00:00:00.000,2004-02-03 00:00:00.000,199.08,".74","7.06","2.35","51.70","56.53","59.09","63",2004,24
2003-05-14 00:00:00.000,2003-05-13 00:00:00.000,197.25,".74","7.03","2.34","51.70","57.40","59.99","203",2003,95
2003-04-24 00:00:00.000,2003-04-23 00:00:00.000,198.75,".74","7.08","2.36","51.70","49.90","52.42","174",2003,81
2003-04-21 00:00:00.000,2003-04-18 00:00:00.000,199.73,".74","7.08","2.36","51.70","49.43","51.82","171",2003,78
2003-04-11 00:00:00.000,2003-04-10 00:00:00.000,199.41,".74","7.07","2.36","51.70","49.26","51.80","155",2003,72
2003-04-10 00:00:00.000,2003-04-09 00:00:00.000,199.13,".74","7.09","2.36","51.70","49.08","51.60","154",2003,71
2003-04-09 00:00:00.000,2003-04-08 00:00:00.000,199.05,".74","7.09","2.36","51.70","48.58","51.16","153",2003,70
2003-04-07 00:00:00.000,2003-04-04 00:00:00.000,199.4,".74","7.04","2.35","51.70","48.18","50.68","151",2003,68
2003-04-02 00:00:00.000,2003-04-01 00:00:00.000,198.77,".74","7.07","2.36","51.70","48.61","51.27","143",2003,65
2003-03-26 00:00:00.000,2003-03-25 00:00:00.000,198.55,".74","7.04","2.34","51.70","49.77","52.34","133",2003,60
2003-03-18 00:00:00.000,2003-03-17 00:00:00.000,198.71,".74","7.08","2.36","51.70","49.30","51.97","122",2003,54
2003-03-17 00:00:00.000,2003-03-14 00:00:00.000,198.82,".74","7.05","2.35","51.70","49.39","52.01","121",2003,53
2003-03-05 00:00:00.000,2003-03-04 00:00:00.000,198.64,".74","7.02","2.34","51.70","48.16","50.30","103",2003,45
2003-02-17 00:00:00.000,2003-02-14 00:00:00.000,199.02,".74","7.11","2.37","51.70","48.76","51.17","81",2003,33
2003-02-14 00:00:00.000,2003-02-13 00:00:00.000,199,".74","7.08","2.36","51.70","48.38","50.99","75",2003,32
2011-11-14 00:00:00.000,2011-11-11 00:00:00.000,209.45,".74","7.68","2.55","51.80","83.34","85.88","471",2011,223
2011-11-11 00:00:00.000,2011-11-10 00:00:00.000,209.08,".74","7.67","2.55","51.80","83.86","86.43","465",2011,222
2011-01-20 00:00:00.000,2011-01-19 00:00:00.000,209.07,".74","7.43","2.47","51.80","73.95","76.02","44",2011,14
2011-01-19 00:00:00.000,2011-01-18 00:00:00.000,208.62,".74","7.47","2.49","51.80","73.54","75.71","43",2011,13
2011-01-17 00:00:00.000,2011-01-14 00:00:00.000,211.18,".74","7.49","2.49","51.80","72.20","74.49","41",2011,11
2011-01-13 00:00:00.000,2011-01-12 00:00:00.000,209.6,".74","7.48","2.49","51.80","71.86","73.83","34",2011,9
2011-01-03 00:00:00.000,2010-12-30 00:00:00.000,209.02,".74","7.44","2.48","51.80","70.52","72.34","21",2011,1
2010-12-23 00:00:00.000,2010-12-22 00:00:00.000,207.08,".74","7.38","2.46","51.80","68.21","70.39","524",2010,250
2010-12-22 00:00:00.000,2010-12-21 00:00:00.000,207,".74","7.45","2.48","51.80","67.96","70.19","523",2010,249
2010-12-20 00:00:00.000,2010-12-17 00:00:00.000,208.93,".74","7.40","2.47","51.80","68.11","70.22","521",2010,247
2010-12-09 00:00:00.000,2010-12-08 00:00:00.000,208.14,".74","7.37","2.45","51.80","67.55","69.61","504",2010,240
2010-12-03 00:00:00.000,2010-12-02 00:00:00.000,208.92,".74","7.39","2.46","51.80","67.53","69.63","495",2010,236
2010-11-22 00:00:00.000,2010-11-19 00:00:00.000,209.77,".74","7.39","2.46","51.80","63.76","65.73","481",2010,228
2010-11-19 00:00:00.000,2010-11-18 00:00:00.000,208.29,".74","7.45","2.48","51.80","64.16","66.26","475",2010,227
2010-11-15 00:00:00.000,2010-11-12 00:00:00.000,209.37,".74","7.43","2.47","51.80","64.05","66.11","471",2010,223
2010-11-12 00:00:00.000,2010-11-11 00:00:00.000,208.32,".74","7.47","2.49","51.80","63.83","65.98","465",2010,222
2010-11-08 00:00:00.000,2010-11-05 00:00:00.000,209.35,".74","7.47","2.49","51.80","62.62","64.50","461",2010,218
2010-10-22 00:00:00.000,2010-10-21 00:00:00.000,207.93,".74","7.47","2.49","51.80","65.95","68.02","435",2010,207
2010-01-15 00:00:00.000,2010-01-14 00:00:00.000,204.02,".74","7.27","2.42","51.80","64.78","67.06","35",2010,10
2010-01-14 00:00:00.000,2010-01-13 00:00:00.000,203.75,".74","7.32","2.44","51.80","64.87","67.16","34",2010,9
2009-12-03 00:00:00.000,2009-12-02 00:00:00.000,203.24,".74","7.26","2.42","51.80","57.14","59.27","494",2009,237
2009-12-02 00:00:00.000,2009-12-01 00:00:00.000,203.71,".74","7.28","2.43","51.80","56.53","58.67","493",2009,236
2009-11-30 00:00:00.000,2009-11-27 00:00:00.000,204.56,".74","7.27","2.42","51.80","55.87","57.87","491",2009,234
2009-11-27 00:00:00.000,2009-11-25 00:00:00.000,203.52,".74","7.30","2.43","51.80","54.96","57.04","485",2009,233
2009-11-25 00:00:00.000,2009-11-24 00:00:00.000,202.82,".74","7.26","2.42","51.80","54.39","56.47","483",2009,232
2009-11-19 00:00:00.000,2009-11-18 00:00:00.000,203.66,".74","7.29","2.43","51.80","53.70","55.70","474",2009,228
2009-11-17 00:00:00.000,2009-11-16 00:00:00.000,202.85,".74","7.23","2.41","51.80","54.36","56.26","472",2009,226
2009-11-06 00:00:00.000,2009-11-05 00:00:00.000,204.43,".74","7.31","2.43","51.80","54.51","56.62","455",2009,219
2009-10-27 00:00:00.000,2009-10-26 00:00:00.000,203.07,".74","7.26","2.42","51.80","53.64","55.56","442",2009,211
2009-10-23 00:00:00.000,2009-10-22 00:00:00.000,203.87,".74","7.30","2.43","51.80","52.80","54.91","435",2009,209
2009-10-22 00:00:00.000,2009-10-21 00:00:00.000,202.5,".74","7.26","2.42","51.80","53.23","55.17","434",2009,208
2009-10-21 00:00:00.000,2009-10-20 00:00:00.000,202.73,".74","7.26","2.42","51.80","52.87","54.83","433",2009,207
2009-10-20 00:00:00.000,2009-10-19 00:00:00.000,201.91,".74","7.28","2.42","51.80","52.22","54.12","432",2009,206
2009-10-15 00:00:00.000,2009-10-14 00:00:00.000,202.13,".74","7.25","2.42","51.80","51.48","53.45","424",2009,203
2009-10-13 00:00:00.000,2009-10-12 00:00:00.000,201.89,".74","7.29","2.43","51.80","50.63","52.71","422",2009,201
2009-10-07 00:00:00.000,2009-10-06 00:00:00.000,201.13,".74","7.19","2.40","51.80","51.20","53.17","413",2009,197
2009-09-18 00:00:00.000,2009-09-17 00:00:00.000,202.14,".74","7.31","2.43","51.80","53.06","55.14","385",2009,184
2009-09-16 00:00:00.000,2009-09-15 00:00:00.000,200.82,".74","7.29","2.43","51.80","52.30","54.31","383",2009,182
2009-09-01 00:00:00.000,2009-08-31 00:00:00.000,200.55,".74","7.28","2.42","51.80","50.33","52.23","362",2009,172
2009-08-28 00:00:00.000,2009-08-27 00:00:00.000,200.54,".74","7.29","2.43","51.80","49.42","51.47","355",2009,170
2009-08-26 00:00:00.000,2009-08-25 00:00:00.000,199.62,".74","7.28","2.42","51.80","50.29","52.25","353",2009,168
2009-08-24 00:00:00.000,2009-08-21 00:00:00.000,201.91,".74","7.29","2.43","51.80","49.73","51.72","351",2009,166
2009-08-17 00:00:00.000,2009-08-14 00:00:00.000,200.57,".74","7.23","2.41","51.80","50.36","52.24","341",2009,161
2009-08-14 00:00:00.000,2009-08-13 00:00:00.000,200.64,".74","7.24","2.41","51.80","51.21","53.20","335",2009,160
2009-08-13 00:00:00.000,2009-08-12 00:00:00.000,200.73,".74","7.26","2.42","51.80","51.53","53.63","334",2009,159
2009-08-12 00:00:00.000,2009-08-11 00:00:00.000,200.24,".74","7.27","2.42","51.80","52.30","54.15","333",2009,158
2009-08-06 00:00:00.000,2009-08-05 00:00:00.000,201.13,".74","7.27","2.42","51.80","55.74","57.94","324",2009,154
2009-07-30 00:00:00.000,2009-07-29 00:00:00.000,200.35,".74","7.27","2.42","51.80","59.09","61.34","314",2009,149
2009-07-23 00:00:00.000,2009-07-22 00:00:00.000,200.79,".74","7.26","2.42","51.80","60.13","62.40","304",2009,144
2009-07-22 00:00:00.000,2009-07-21 00:00:00.000,200,".74","7.22","2.40","51.80","60.07","62.24","303",2009,143
2009-07-21 00:00:00.000,2009-07-20 00:00:00.000,199.48,".74","7.39","2.46","51.80","59.49","61.83","302",2009,142
2009-07-14 00:00:00.000,2009-07-13 00:00:00.000,199.36,".74","7.29","2.43","51.80","59.18","61.38","292",2009,137
2009-07-03 00:00:00.000,2009-07-02 00:00:00.000,201.46,".74","7.41","2.47","51.80","58.12","60.88","275",2009,130
2009-06-29 00:00:00.000,2009-06-26 00:00:00.000,200.14,".74","7.24","2.41","51.80","59.29","61.43","271",2009,126
2009-06-26 00:00:00.000,2009-06-25 00:00:00.000,200.48,".74","7.26","2.42","51.80","59.10","61.27","265",2009,125
2009-06-24 00:00:00.000,2009-06-23 00:00:00.000,200,".74","7.28","2.43","51.80","59.44","61.53","263",2009,123
2009-06-22 00:00:00.000,2009-06-19 00:00:00.000,202.7,".74","7.37","2.45","51.80","59.14","61.41","261",2009,121
2009-06-17 00:00:00.000,2009-06-16 00:00:00.000,201.26,".74","7.29","2.43","51.80","58.87","60.92","253",2009,118
2009-06-15 00:00:00.000,2009-06-12 00:00:00.000,203.69,".74","7.34","2.44","51.80","58.05","60.23","251",2009,116
2009-06-12 00:00:00.000,2009-06-11 00:00:00.000,202.38,".74","7.31","2.44","51.80","58.26","60.37","245",2009,115
2009-06-11 00:00:00.000,2009-06-10 00:00:00.000,202.2,".74","7.32","2.44","51.80","57.85","59.80","244",2009,114
2009-06-04 00:00:00.000,2009-06-03 00:00:00.000,202.82,".74","7.35","2.45","51.80","60.40","62.43","234",2009,109
2009-06-03 00:00:00.000,2009-06-02 00:00:00.000,202.48,".74","7.33","2.44","51.80","60.55","62.54","233",2009,108
2009-05-11 00:00:00.000,2009-05-08 00:00:00.000,204.96,".74","7.36","2.45","51.80","56.79","58.91","201",2009,92
2009-04-27 00:00:00.000,2009-04-24 00:00:00.000,205.46,".74","7.29","2.43","51.80","61.45","63.43","181",2009,82
2009-02-24 00:00:00.000,2009-02-23 00:00:00.000,203.99,".74","7.22","2.41","51.80","59.09","61.30","92",2009,38
2008-12-22 00:00:00.000,2008-12-19 00:00:00.000,203.39,".74","7.26","2.42","51.80","56.14","58.19","521",2008,250
2008-12-12 00:00:00.000,2008-12-11 00:00:00.000,203.63,".74","7.29","2.43","51.80","56.95","58.97","505",2008,244
2008-12-05 00:00:00.000,2008-12-04 00:00:00.000,204.39,".74","7.29","2.43","51.80","57.02","59.06","495",2008,239
2008-12-04 00:00:00.000,2008-12-03 00:00:00.000,203.62,".74","7.26","2.42","51.80","56.40","58.64","494",2008,238
2008-12-03 00:00:00.000,2008-12-02 00:00:00.000,203.55,".74","7.28","2.42","51.80","56.33","58.65","493",2008,237
2008-12-02 00:00:00.000,2008-12-01 00:00:00.000,203.34,".74","7.30","2.43","51.80","56.26","58.31","492",2008,236
2008-11-28 00:00:00.000,2008-11-26 00:00:00.000,203.03,".74","7.22","2.40","51.80","54.95","57.03","485",2008,234
2007-11-26 00:00:00.000,2007-11-23 00:00:00.000,205.88,".74","7.35","2.45","51.80","51.61","53.53","481",2007,231
2007-11-19 00:00:00.000,2007-11-16 00:00:00.000,204.93,".74","7.29","2.43","51.80","50.81","52.65","471",2007,227
2007-11-16 00:00:00.000,2007-11-15 00:00:00.000,203.86,".74","7.33","2.44","51.80","50.54","52.56","465",2007,226
2007-11-12 00:00:00.000,2007-11-09 00:00:00.000,204.56,".74","7.33","2.44","51.80","51.20","53.23","461",2007,222
2007-11-05 00:00:00.000,2007-11-02 00:00:00.000,204.67,".74","7.35","2.45","51.80","54.21","56.20","451",2007,217
2007-10-29 00:00:00.000,2007-10-26 00:00:00.000,203.97,".74","7.28","2.42","51.80","55.81","58.14","441",2007,212
2007-10-26 00:00:00.000,2007-10-25 00:00:00.000,202.8,".74","7.32","2.44","51.80","56.18","58.52","435",2007,211
2007-10-22 00:00:00.000,2007-10-19 00:00:00.000,202.3,".74","7.23","2.41","51.80","57.14","59.47","431",2007,207
2007-10-15 00:00:00.000,2007-10-12 00:00:00.000,203.39,".74","7.25","2.42","51.80","57.84","60.12","421",2007,202
2007-10-12 00:00:00.000,2007-10-11 00:00:00.000,201.58,".74","7.25","2.41","51.80","57.42","59.72","415",2007,201
2007-10-05 00:00:00.000,2007-10-04 00:00:00.000,202.64,".74","7.26","2.42","51.80","58.03","60.17","405",2007,196
2007-10-02 00:00:00.000,2007-10-01 00:00:00.000,200.47,".74","7.18","2.39","51.80","58.88","61.06","402",2007,193
2007-08-06 00:00:00.000,2007-08-03 00:00:00.000,197.63,".74","7.22","2.41","51.80","69.95","72.39","321",2007,153
2007-08-02 00:00:00.000,2007-08-01 00:00:00.000,198.05,".74","7.22","2.40","51.80","70.19","72.80","314",2007,151
2007-07-30 00:00:00.000,2007-07-27 00:00:00.000,198.39,".74","7.21","2.40","51.80","70.32","72.74","311",2007,148
2007-07-27 00:00:00.000,2007-07-26 00:00:00.000,198.7,".74","7.19","2.40","51.80","70.30","72.77","305",2007,147
2007-07-26 00:00:00.000,2007-07-25 00:00:00.000,197.97,".74","7.24","2.41","51.80","70.37","72.99","304",2007,146
2007-07-25 00:00:00.000,2007-07-24 00:00:00.000,197.23,".74","7.20","2.40","51.80","69.54","72.11","303",2007,145
2007-07-23 00:00:00.000,2007-07-20 00:00:00.000,198.87,".74","7.22","2.40","51.80","67.72","70.17","301",2007,143
2007-07-20 00:00:00.000,2007-07-19 00:00:00.000,198.49,".74","7.21","2.40","51.80","67.36","69.81","295",2007,142
2007-07-19 00:00:00.000,2007-07-18 00:00:00.000,197.41,".74","7.24","2.41","51.80","67.03","69.63","294",2007,141
2007-07-16 00:00:00.000,2007-07-13 00:00:00.000,198.84,".74","7.19","2.40","51.80","67.27","69.81","291",2007,138
2007-07-12 00:00:00.000,2007-07-11 00:00:00.000,198.73,".74","7.20","2.40","51.80","67.96","70.50","284",2007,136
2007-07-11 00:00:00.000,2007-07-10 00:00:00.000,198.02,".74","7.24","2.41","51.80","68.35","70.92","283",2007,135
2007-07-03 00:00:00.000,2007-07-02 00:00:00.000,198.33,".74","7.21","2.40","51.80","71.51","74.07","272",2007,130
2007-07-02 00:00:00.000,2007-06-29 00:00:00.000,199.55,".74","7.25","2.41","51.80","72.38","75.21","271",2007,129
2007-06-28 00:00:00.000,2007-06-27 00:00:00.000,198.45,".74","7.21","2.40","51.80","74.31","77.14","264",2007,127
2007-06-27 00:00:00.000,2007-06-26 00:00:00.000,198.42,".74","7.22","2.40","51.80","74.64","77.45","263",2007,126
2007-06-22 00:00:00.000,2007-06-21 00:00:00.000,200.36,".74","7.24","2.41","51.80","73.75","76.45","255",2007,123
2007-06-18 00:00:00.000,2007-06-15 00:00:00.000,200.35,".74","7.25","2.41","51.80","70.42","73.08","251",2007,119
2007-06-15 00:00:00.000,2007-06-14 00:00:00.000,200.56,".74","7.22","2.40","51.80","70.04","72.68","245",2007,118
2007-06-14 00:00:00.000,2007-06-13 00:00:00.000,200.74,".74","7.25","2.41","51.80","69.61","72.35","244",2007,117
2007-06-11 00:00:00.000,2007-06-08 00:00:00.000,201.5,".74","7.34","2.44","51.80","69.67","72.36","241",2007,114
2007-06-05 00:00:00.000,2007-06-04 00:00:00.000,201.19,".74","7.26","2.42","51.80","70.85","73.40","232",2007,110
2007-05-30 00:00:00.000,2007-05-29 00:00:00.000,201.62,".74","7.27","2.42","51.80","72.02","74.62","223",2007,106
2007-05-22 00:00:00.000,2007-05-21 00:00:00.000,201.61,".74","7.24","2.41","51.80","71.61","74.02","212",2007,101
2007-05-18 00:00:00.000,2007-05-17 00:00:00.000,202.72,".74","7.33","2.44","51.80","70.46","73.09","205",2007,99
2007-05-09 00:00:00.000,2007-05-08 00:00:00.000,202.45,".74","7.32","2.44","51.80","71.32","73.85","193",2007,92
2007-05-08 00:00:00.000,2007-05-07 00:00:00.000,201.28,".74","7.21","2.40","51.80","71.20","73.65","192",2007,91
2007-05-03 00:00:00.000,2007-05-02 00:00:00.000,202.75,".74","7.34","2.44","51.80","69.93","72.57","184",2007,88
2007-05-01 00:00:00.000,2007-04-30 00:00:00.000,202.02,".74","7.27","2.42","51.80","68.69","71.12","182",2007,86
2007-04-30 00:00:00.000,2007-04-27 00:00:00.000,203.79,".74","7.28","2.43","51.80","68.18","70.64","181",2007,85
2007-04-23 00:00:00.000,2007-04-20 00:00:00.000,203.5,".74","7.29","2.43","51.80","65.86","68.38","171",2007,80
2007-04-20 00:00:00.000,2007-04-19 00:00:00.000,203.05,".74","7.30","2.43","51.80","65.48","67.99","165",2007,79
2007-04-16 00:00:00.000,2007-04-13 00:00:00.000,203.06,".74","7.21","2.40","51.80","62.78","64.97","161",2007,75
2007-03-19 00:00:00.000,2007-03-16 00:00:00.000,204.58,".74","7.30","2.43","51.80","59.89","62.29","121",2007,55
2007-03-12 00:00:00.000,2007-03-09 00:00:00.000,204.25,".74","7.28","2.43","51.80","61.03","63.29","111",2007,50
2007-03-02 00:00:00.000,2007-03-01 00:00:00.000,203.29,".74","7.21","2.40","51.80","62.42","64.68","95",2007,44
2007-02-26 00:00:00.000,2007-02-23 00:00:00.000,203.99,".74","7.22","2.40","51.80","63.33","65.74","91",2007,40
2007-02-20 00:00:00.000,2007-02-19 00:00:00.000,202.99,".74","7.24","2.41","51.80","64.81","66.95","82",2007,36
2007-02-12 00:00:00.000,2007-02-09 00:00:00.000,203.79,".74","7.27","2.42","51.80","63.69","66.08","71",2007,30
2007-02-09 00:00:00.000,2007-02-08 00:00:00.000,203.01,".74","7.28","2.43","51.80","63.41","65.74","65",2007,29
2007-02-07 00:00:00.000,2007-02-06 00:00:00.000,202.05,".74","7.23","2.41","51.80","62.97","65.22","63",2007,27
2007-02-06 00:00:00.000,2007-02-05 00:00:00.000,201.49,".74","7.14","2.38","51.80","62.54","64.78","62",2007,26
2007-02-02 00:00:00.000,2007-02-01 00:00:00.000,202.81,".74","7.25","2.41","51.80","61.23","63.46","55",2007,24
2007-01-26 00:00:00.000,2007-01-25 00:00:00.000,203.12,".74","7.27","2.42","51.80","59.38","61.69","45",2007,19
2007-01-25 00:00:00.000,2007-01-24 00:00:00.000,202.49,".74","7.25","2.42","51.80","59.25","61.42","44",2007,18
2007-01-16 00:00:00.000,2007-01-15 00:00:00.000,203.84,".74","7.35","2.45","51.80","56.46","58.78","32",2007,11
2006-09-12 00:00:00.000,2006-09-11 00:00:00.000,198.12,".74","7.15","2.38","51.80","65.95","68.40","382",2006,178
2006-05-11 00:00:00.000,2006-05-10 00:00:00.000,203.91,".74","7.35","2.45","51.80","63.56","65.95","204",2006,93
2006-05-08 00:00:00.000,2006-05-05 00:00:00.000,204.06,".74","7.28","2.43","51.80","62.66","64.80","201",2006,90
2006-05-01 00:00:00.000,2006-04-28 00:00:00.000,204.04,".74","7.37","2.46","51.80","61.27","63.76","191",2006,85
2006-04-27 00:00:00.000,2006-04-26 00:00:00.000,203.49,".74","7.29","2.43","51.80","59.51","62.01","184",2006,83
2006-04-21 00:00:00.000,2006-04-20 00:00:00.000,204.35,".74","7.35","2.45","51.80","55.15","57.76","175",2006,79
2006-04-20 00:00:00.000,2006-04-19 00:00:00.000,202.9,".74","7.24","2.41","51.80","54.24","56.64","174",2006,78
2006-04-18 00:00:00.000,2006-04-17 00:00:00.000,203.66,".74","7.31","2.43","51.80","52.70","55.30","172",2006,76
2006-04-05 00:00:00.000,2006-04-04 00:00:00.000,203.49,".74","7.25","2.42","51.80","54.14","56.46","153",2006,67
2006-03-29 00:00:00.000,2006-03-28 00:00:00.000,203.38,".74","7.24","2.41","51.80","54.51","56.71","143",2006,62
2006-03-20 00:00:00.000,2006-03-17 00:00:00.000,205.04,".74","7.26","2.42","51.80","57.39","59.40","131",2006,55
2006-03-16 00:00:00.000,2006-03-15 00:00:00.000,203.32,".74","7.25","2.41","51.80","57.71","59.80","124",2006,53
2006-03-14 00:00:00.000,2006-03-13 00:00:00.000,203.23,".74","7.24","2.41","51.80","58.78","60.83","122",2006,51
2006-03-13 00:00:00.000,2006-03-10 00:00:00.000,204.57,".74","7.26","2.42","51.80","59.17","61.24","121",2006,50
2006-03-10 00:00:00.000,2006-03-09 00:00:00.000,203.87,".74","7.28","2.42","51.80","59.73","61.89","115",2006,49
2006-03-08 00:00:00.000,2006-03-07 00:00:00.000,203.39,".74","7.26","2.42","51.80","59.95","62.17","113",2006,47
2005-05-11 00:00:00.000,2005-05-10 00:00:00.000,201.78,".74","7.29","2.43","51.80","73.60","76.05","203",2005,93
2004-04-12 00:00:00.000,2004-04-09 00:00:00.000,201.18,".74","7.25","2.41","51.80","60.19","63.08","161",2004,72
2011-11-15 00:00:00.000,2011-11-14 00:00:00.000,207.34,".73","7.62","2.54","52.00","82.94","85.20","472",2011,224
2011-10-27 00:00:00.000,2011-10-26 00:00:00.000,206.06,".73","7.64","2.54","52.00","88.58","91.21","444",2011,211
2011-10-24 00:00:00.000,2011-10-21 00:00:00.000,207.67,".73","7.64","2.54","52.00","89.65","92.29","441",2011,208
2011-10-21 00:00:00.000,2011-10-20 00:00:00.000,206.46,".73","7.62","2.54","52.00","89.72","92.41","435",2011,207
2011-10-17 00:00:00.000,2011-10-14 00:00:00.000,206.95,".73","7.64","2.54","52.00","89.95","92.57","431",2011,203
2011-06-27 00:00:00.000,2011-06-24 00:00:00.000,204.29,".73","7.54","2.51","52.00","95.65","99.09","271",2011,125
