date,weekly_exports,accumulated_exports,outstanding_sales,gross_sales,net_sales,total_commitment,nmy_outstanding_sales,nmy_net_sales,week_of_year,commodity,grain_year,year,indexby_year,year_grain,indexby_year_grain
2016-06-16,19086,460838,179242,22018,20138,640080,0,0,254,Pork,2016,2016,24,2016,42
2016-06-16,188465,7713882,1986654,169561,162520,9700536,898325,24040,424,Soybean Meal,2016,2016,24,2016,42
2016-06-23,129588,7843470,1972579,216553,115513,9816049,942382,44057,434,Soybean Meal,2016,2016,25,2016,43
2016-06-23,14265,296376,109389,16668,14562,405765,497,424,264,Beef,2016,2016,25,2016,43
2016-06-23,338078,43876290,6784631,771408,730005,50660921,7012794,798000,434,Soybean,2016,2016,25,2016,43
2016-06-23,19696,480534,172890,16460,13344,653424,0,0,264,Pork,2016,2016,25,2016,43
2016-06-23,1497152,34170904,12711705,617358,468473,46882609,5043307,536077,434,Corn,2016,2016,25,2016,43
2016-06-30,13228,309604,111518,19859,15357,421122,497,0,274,Beef,2016,2016,26,2016,44
2016-06-30,194637,44070927,7227278,664665,637284,51298205,7598494,585700,444,Soybean,2016,2016,26,2016,44
2016-06-30,19741,500275,169383,18274,16234,669658,0,0,274,Pork,2016,2016,26,2016,44
2016-06-30,1270511,35441415,11810944,558726,369750,47252359,5486552,443245,444,Corn,2016,2016,26,2016,44
2016-06-30,207302,8050772,1842697,84333,77420,9893469,948880,6498,444,Soybean Meal,2016,2016,26,2016,44
2016-07-07,156406,8207178,1822351,145900,136060,10029529,999885,51005,454,Soybean Meal,2016,2016,27,2016,45
2016-07-07,15473,515748,160092,12438,6182,675840,0,0,284,Pork,2016,2016,27,2016,45
2016-07-07,1242607,36684022,11236114,772467,667777,47920136,6174395,687843,454,Corn,2016,2016,27,2016,45
2016-07-07,11484,321088,112806,14828,12772,433894,497,0,284,Beef,2016,2016,27,2016,45
2016-07-07,398717,44469644,7192804,426891,364243,51662448,8145540,547046,454,Soybean,2016,2016,27,2016,45
2016-07-14,14620,335708,112559,19426,14373,448267,718,221,294,Beef,2016,2016,28,2016,46
2016-07-14,186848,8394026,1785858,151098,150355,10179884,1060043,60158,464,Soybean Meal,2016,2016,28,2016,46
2016-07-14,20152,535900,151205,18919,11265,687105,0,0,294,Pork,2016,2016,28,2016,46
2016-07-14,371267,44840911,7123967,458343,302430,51964878,9147112,1001572,464,Soybean,2016,2016,28,2016,46
2016-07-14,1240864,37924886,10340383,507209,345133,48265269,6680672,506277,464,Corn,2016,2016,28,2016,46
2016-07-21,1379800,39304686,9399357,542409,438774,48704043,7157168,476496,474,Corn,2016,2016,29,2016,47
2016-07-21,14372,350080,118894,22952,20707,468974,755,37,304,Beef,2016,2016,29,2016,47
2016-07-21,18572,554472,143376,15797,10743,697848,0,0,304,Pork,2016,2016,29,2016,47
2016-07-21,229241,8623267,1635792,86068,79175,10259059,1135189,75146,474,Soybean Meal,2016,2016,29,2016,47
2016-07-21,621533,45462444,6424071,118717,-78363,51886515,9825334,678222,474,Soybean,2016,2016,29,2016,47
2016-07-28,18800,573272,139077,15644,14501,712349,0,0,314,Pork,2016,2016,30,2016,48
2016-07-28,14634,364714,114605,15386,10345,479319,751,-4,314,Beef,2016,2016,30,2016,48
2016-07-28,205782,8829049,1505374,77037,75364,10334423,1275712,140523,484,Soybean Meal,2016,2016,30,2016,48
2016-07-28,1138527,40443213,8591972,459411,331142,49035185,8053420,896252,484,Corn,2016,2016,30,2016,48
2016-07-28,718799,46181243,6247457,585970,542185,52428700,10953496,1128162,484,Soybean,2016,2016,30,2016,48
2016-08-04,17300,590572,139185,18290,17408,729757,0,0,324,Pork,2016,2016,31,2016,49
2016-08-04,14259,378973,123678,25353,23332,502651,1079,328,324,Beef,2016,2016,31,2016,49
2016-08-04,79230,8908279,1474060,48250,47916,10382339,1326082,50370,494,Soybean Meal,2016,2016,31,2016,49
2016-08-04,1444201,41887414,7742700,668116,594929,49630114,9069043,1015623,494,Corn,2016,2016,31,2016,49
2016-08-04,1007606,47188849,5481198,321280,241347,52670047,13745688,2792192,494,Soybean,2016,2016,31,2016,49
2016-08-11,788067,47976916,4794026,182881,100895,52770942,15343615,1597927,504,Soybean,2016,2016,32,2016,50
2016-08-11,14676,393649,123151,16005,14149,516800,1079,0,334,Beef,2016,2016,32,2016,50
2016-08-11,17877,608449,136560,17204,15252,745009,0,0,334,Pork,2016,2016,32,2016,50
2016-08-11,135735,9044014,1459764,123307,121439,10503778,1517876,191794,504,Soybean Meal,2016,2016,32,2016,50
2016-08-11,1166306,43053720,6743842,256914,167448,49797562,10111756,1042713,504,Corn,2016,2016,32,2016,50
2016-08-18,128378,9172392,1395763,66289,64377,10568155,1667259,149383,514,Soybean Meal,2016,2016,33,2016,51
2016-08-18,1045928,44099648,5768970,177046,71056,49868618,11171630,1059874,514,Corn,2016,2016,33,2016,51
2016-08-18,18157,626606,145458,28215,27055,772064,1996,1996,344,Pork,2016,2016,33,2016,51
2016-08-18,13934,407583,117247,12773,8030,524830,1168,89,344,Beef,2016,2016,33,2016,51
2016-08-18,724847,48701763,4040142,220164,-29037,52741905,17283197,1939582,514,Soybean,2016,2016,33,2016,51
2016-08-25,18793,645399,150775,25636,24110,796174,2401,405,354,Pork,2016,2016,34,2016,52
2016-08-25,1471620,45571268,4518557,311197,221207,50089825,11819119,647489,524,Corn,2016,2016,34,2016,52
2016-08-25,1119563,49821326,3028054,292861,107475,52849380,18759590,1476393,524,Soybean,2016,2016,34,2016,52
2016-08-25,13756,421339,114906,14064,11415,536245,1189,21,354,Beef,2016,2016,34,2016,52
2016-08-25,177561,9349953,1230265,57285,12063,10580218,1737207,69948,524,Soybean Meal,2016,2016,34,2016,52
2016-09-01,1112834,46684102,3430062,118392,24339,50114164,16043470,1093254,14,Corn,2017,2016,35,2017,1
2016-09-01,298965,298965,16043470,4528007,1093254,16342435,117387,30480,14,Corn,2017,2016,35,2017,1
2016-09-01,1017907,50839233,1989794,119519,-20353,52829027,22297848,1776789,14,Soybean,2017,2016,35,2017,1
2016-09-01,228325,228325,22297848,3844690,1776789,22526173,8000,8000,14,Soybean,2017,2016,35,2017,1
2016-09-01,8066,429405,116026,13242,9186,545431,1189,0,364,Beef,2017,2016,35,2017,1
2016-09-01,19490,664889,155596,25646,24311,820485,2420,19,364,Pork,2017,2016,35,2017,1
2016-09-01,104345,9454298,1188897,76195,62977,10643195,1791623,54416,14,Soybean Meal,2017,2016,35,2017,1
2016-09-08,1128518,1427483,15618500,836340,703548,17045983,138437,21050,24,Corn,2017,2016,36,2017,2
2016-09-08,204504,9658802,1028095,61666,43702,10686897,1881867,90244,24,Soybean Meal,2017,2016,36,2017,2
2016-09-08,17417,446822,118921,22019,20312,565743,1297,108,374,Beef,2017,2016,36,2017,2
2016-09-08,999755,1228080,22316738,1119618,1018645,23544818,1500,-6500,24,Soybean,2017,2016,36,2017,2
2016-09-08,16796,681685,159648,22283,20848,841333,2626,206,374,Pork,2017,2016,36,2017,2
2016-09-15,199365,9858167,853290,67062,24560,10711457,2015253,133386,34,Soybean Meal,2017,2016,37,2017,3
2016-09-15,13780,460602,107402,14414,2261,568004,6133,4836,384,Beef,2017,2016,37,2017,3
2016-09-15,17457,699142,156762,15942,14571,855904,2634,8,384,Pork,2017,2016,37,2017,3
2016-09-15,1353074,2780557,15187329,1087619,921903,17967886,138437,0,34,Corn,2017,2016,37,2017,3
2016-09-15,790314,2018394,22402148,1026389,875724,24420542,1500,0,34,Soybean,2017,2016,37,2017,3
2016-09-22,394280,2412674,23700696,1758560,1692828,26113370,1605,105,44,Soybean,2017,2016,38,2017,4
2016-09-22,175444,10033611,699392,28797,21546,10733003,2082553,67300,44,Soybean Meal,2017,2016,38,2017,4
2016-09-22,14019,474621,106788,16878,13405,581409,6411,278,394,Beef,2017,2016,38,2017,4
2016-09-22,19055,718197,155863,20361,18156,874060,3508,874,394,Pork,2017,2016,38,2017,4
2016-09-22,1261457,4042014,14500901,714441,575029,18542915,138437,0,44,Corn,2017,2016,38,2017,4
2016-09-29,177838,10211449,541271,32281,19717,10752720,2313233,230680,54,Soybean Meal,2017,2016,39,2017,5
2016-09-29,13615,488236,110739,22238,17566,598975,13932,7521,404,Beef,2017,2016,39,2017,5
2016-09-29,1026909,3439583,24853398,2433687,2179611,28292981,1605,0,54,Soybean,2017,2016,39,2017,5
2016-09-29,20811,739008,156369,22680,21317,895377,3443,-65,404,Pork,2017,2016,39,2017,5
2016-09-29,1390204,5432218,15171544,2095800,2060847,20603762,679457,541020,54,Corn,2017,2016,39,2017,5
2016-10-06,1253093,6685311,14791871,909004,873420,21477182,709937,30480,64,Corn,2017,2016,40,2017,6
2016-10-06,1558852,4998435,24711642,1510041,1417096,29710077,2305,700,64,Soybean,2017,2016,40,2017,6
2016-10-06,19113,758121,155232,24252,17976,913353,5603,2160,414,Pork,2017,2016,40,2017,6
2016-10-06,14007,502243,109352,14632,12620,611595,18617,4685,414,Beef,2017,2016,40,2017,6
2016-10-06,31938,10243387,510395,1398,1062,10753782,2865640,119680,64,Soybean Meal,2017,2016,40,2017,6
2016-10-06,77668,77668,2865640,648042,119680,2943308,104788,0,64,Soybean Meal,2017,2016,40,2017,6
2016-10-13,13615,515858,111734,17815,15997,627592,19199,582,424,Beef,2017,2016,41,2017,7
2016-10-13,829470,7514781,14963863,1118040,1001462,22478644,709937,0,74,Corn,2017,2016,41,2017,7
2016-10-13,2595487,7593922,24048782,2093945,1932627,31642704,2565,260,74,Soybean,2017,2016,41,2017,7
2016-10-13,96270,173938,3167375,400592,398005,3341313,104788,0,74,Soybean Meal,2017,2016,41,2017,7
2016-10-13,17448,775569,157194,22171,19410,932763,6605,1002,424,Pork,2017,2016,41,2017,7
2016-10-20,524303,8039084,15238849,908367,799289,23277933,709937,0,84,Corn,2017,2016,42,2017,8
2016-10-20,19268,794837,166877,30717,28951,961714,6605,0,434,Pork,2017,2016,42,2017,8
2016-10-20,2732777,10326699,23285596,2354363,1969591,33612295,2565,0,84,Soybean,2017,2016,42,2017,8
2016-10-20,192069,366007,3121488,147903,146182,3487495,105188,400,84,Soybean Meal,2017,2016,42,2017,8
2016-10-20,13162,529020,106883,12410,8311,635903,20824,1625,434,Beef,2017,2016,42,2017,8
2016-10-27,2932570,13259269,22867160,2889065,2514134,36126429,62565,60000,94,Soybean,2017,2016,43,2017,9
2016-10-27,150254,516261,3272238,334727,301004,3788499,109361,4173,94,Soybean Meal,2017,2016,43,2017,9
2016-10-27,22329,817166,161970,20834,17422,979136,7961,1356,444,Pork,2017,2016,43,2017,9
2016-10-27,868730,8907814,15843581,1629160,1473462,24751395,709937,0,94,Corn,2017,2016,43,2017,9
2016-10-27,9969,538989,104244,10701,7330,643233,22450,1626,444,Beef,2017,2016,43,2017,9
2016-11-03,892648,9800462,16184782,1282590,1233849,25985244,709937,0,104,Corn,2017,2016,44,2017,10
2016-11-03,2728561,15987830,21077660,1247487,939061,37065490,164565,102000,104,Soybean,2017,2016,44,2017,10
2016-11-03,20795,837961,164149,25351,22974,1002110,16087,8126,454,Pork,2017,2016,44,2017,10
2016-11-03,243018,759279,3179133,178892,149913,3938412,115121,5760,104,Soybean Meal,2017,2016,44,2017,10
2016-11-03,14523,553512,104889,20825,15168,658401,27337,4887,454,Beef,2017,2016,44,2017,10
2016-11-10,162817,922096,3453722,440252,437406,4375818,115121,0,114,Soybean Meal,2017,2016,45,2017,11
2016-11-10,3021426,19009256,19462260,1762642,1406026,38471516,165065,500,114,Soybean,2017,2016,45,2017,11
2016-11-10,10001,563513,104692,13004,9804,668205,27955,618,464,Beef,2017,2016,45,2017,11
2016-11-10,540825,10341287,17304914,1716761,1660957,27646201,709937,0,114,Corn,2017,2016,45,2017,11
2016-11-10,23130,861091,157366,18858,16347,1018457,19311,3224,464,Pork,2017,2016,45,2017,11
2016-11-17,2808180,21817436,18552676,2304963,1898596,40370112,165065,0,124,Soybean,2017,2016,46,2017,12
2016-11-17,18390,581903,99034,18023,12732,680937,29339,1384,474,Beef,2017,2016,46,2017,12
2016-11-17,237175,1159271,3441079,252822,224532,4600350,114838,-283,124,Soybean Meal,2017,2016,46,2017,12
2016-11-17,577594,10918881,18401938,1845046,1674618,29320819,709937,0,124,Corn,2017,2016,46,2017,12
2016-11-17,22455,883546,156976,24755,22065,1040522,25082,5771,474,Pork,2017,2016,46,2017,12
2016-11-24,2312764,24130200,17568074,1707483,1328162,41698274,231065,66000,134,Soybean,2017,2016,47,2017,13
2016-11-24,144143,1303414,3447383,154415,150447,4750797,114838,0,134,Soybean Meal,2017,2016,47,2017,13
2016-11-24,22590,906136,143279,11833,8893,1049415,25778,696,484,Pork,2017,2016,47,2017,13
2016-11-24,14573,596476,105146,27053,20685,701622,26317,-3022,484,Beef,2017,2016,47,2017,13
2016-11-24,808790,11727671,18354723,1013389,761575,30082394,709937,0,134,Corn,2017,2016,47,2017,13
2016-12-01,201032,1504446,3468875,229869,222524,4973321,114838,0,144,Soybean Meal,2017,2016,48,2017,14
2016-12-01,16344,612820,93268,8274,4466,706088,37232,10915,494,Beef,2017,2016,48,2017,14
2016-12-01,1366412,13094083,18483698,1606893,1495387,31577781,710937,1000,144,Corn,2017,2016,48,2017,14
2016-12-01,1799643,25929843,17160083,1607680,1391652,43089926,237065,6000,144,Soybean,2017,2016,48,2017,14
2016-12-01,24399,930535,130315,14336,11435,1060850,37592,11814,494,Pork,2017,2016,48,2017,14
2016-12-08,835700,13929783,19164040,1642327,1516042,33093823,734987,24050,154,Corn,2017,2016,49,2017,15
2016-12-08,193130,1697576,3475734,201382,199989,5173310,115050,212,154,Soybean Meal,2017,2016,49,2017,15
2016-12-08,1890001,27819844,17278463,2090542,2008381,45098307,633565,396500,154,Soybean,2017,2016,49,2017,15
2016-12-08,16134,628954,69826,7428,-7308,698780,55589,18357,504,Beef,2017,2016,49,2017,15
2016-12-08,23866,954401,112217,8964,5768,1066618,57794,20202,504,Pork,2017,2016,49,2017,15
2016-12-15,1801871,29621715,17289295,2134135,1812703,46911010,640265,6700,164,Soybean,2017,2016,50,2017,16
2016-12-15,282249,1979825,3332673,140658,139188,5312498,115547,497,164,Soybean Meal,2017,2016,50,2017,16
2016-12-15,16406,645360,61935,12532,8515,707295,56349,760,514,Beef,2017,2016,50,2017,16
2016-12-15,780975,14710758,19634064,1430910,1250999,34344822,734987,0,164,Corn,2017,2016,50,2017,16
2016-12-15,24548,978949,93474,9254,5805,1072423,83465,25671,514,Pork,2017,2016,50,2017,16
2016-12-22,1891598,31513313,16371836,1279101,974139,47885149,645365,5100,174,Soybean,2017,2016,51,2017,17
2016-12-22,992006,15702764,19600673,1000508,958615,35303437,781187,46200,174,Corn,2017,2016,51,2017,17
2016-12-22,18695,664055,53263,12271,10023,717318,67334,10985,524,Beef,2017,2016,51,2017,17
2016-12-22,24757,1003706,72618,9157,3901,1076324,119089,35624,524,Pork,2017,2016,51,2017,17
2016-12-22,199297,2179122,3385264,263861,251888,5564386,160016,44469,174,Soybean Meal,2017,2016,51,2017,17
2016-12-29,123157,2302279,3345413,97545,83306,5647692,160016,0,184,Soybean Meal,2017,2016,52,2017,18
2016-12-29,19326,1023032,53575,3153,283,1076607,133253,14164,534,Pork,2017,2016,52,2017,18
2016-12-29,1590078,33103391,14869260,164562,87502,47972651,645545,180,184,Soybean,2017,2016,52,2017,18
2016-12-29,609025,16311789,19420894,478560,429246,35732683,781187,0,184,Corn,2017,2016,52,2017,18
2016-12-29,11632,675687,43356,3293,1725,719043,72518,5184,534,Beef,2017,2016,52,2017,18
2017-01-05,2482,2482,109101,43033,942,111583,0,0,24,Beef,2017,2017,1,2017,19
2017-01-05,6801,1029833,48149,2027,1375,1077982,184629,12656,24,Pork,2017,2017,1,2017,19
2017-01-05,9429,9429,184629,65757,12656,194058,0,0,24,Pork,2017,2017,1,2017,19
2017-01-05,6801,682488,38123,2160,1568,720611,109101,942,24,Beef,2017,2017,1,2017,19
2017-01-05,1432048,34535439,13786109,437896,348897,48321548,588545,-57000,194,Soybean,2017,2017,1,2017,19
2017-01-05,693862,17005651,19330334,708747,603302,36335985,932887,151700,194,Corn,2017,2017,1,2017,19
2017-01-05,209649,2511928,3254878,124187,119114,5766806,161014,998,194,Soybean Meal,2017,2017,1,2017,19
2017-01-12,269744,2781672,3254911,280293,269777,6036583,209814,48800,204,Soybean Meal,2017,2017,2,2017,20
2017-01-12,14346,16828,98467,11818,3712,115295,0,0,34,Beef,2017,2017,2,2017,20
2017-01-12,23314,32743,186752,28251,25437,219495,0,0,34,Pork,2017,2017,2,2017,20
2017-01-12,927890,17933541,19770061,1484578,1367617,37703602,945187,12300,204,Corn,2017,2017,2,2017,20
2017-01-12,1579204,36114643,13186519,1031330,979614,49301162,655285,66740,204,Soybean,2017,2017,2,2017,20
2017-01-19,212890,2994562,3318806,304124,276785,6313368,215877,6063,214,Soybean Meal,2017,2017,3,2017,21
2017-01-19,12810,29638,107494,24267,21837,137132,0,0,44,Beef,2017,2017,3,2017,21
2017-01-19,21892,54635,201084,38442,36224,255719,0,0,44,Pork,2017,2017,3,2017,21
2017-01-19,1261538,37376181,12464334,632891,539353,49840515,781285,126000,214,Soybean,2017,2017,3,2017,21
2017-01-19,978542,18912083,20161889,1519385,1370370,39073972,966187,21000,214,Corn,2017,2017,3,2017,21
2017-01-26,15364,45002,111276,22502,19146,156278,0,0,54,Beef,2017,2017,4,2017,22
2017-01-26,177058,3171620,3506757,368502,365009,6678377,246777,30900,224,Soybean Meal,2017,2017,4,2017,22
2017-01-26,21633,76268,204257,27288,24806,280525,0,0,54,Pork,2017,2017,4,2017,22
2017-01-26,764626,19676709,20540940,1299723,1143677,40217649,980187,14000,224,Corn,2017,2017,4,2017,22
2017-01-26,1448199,38824380,11563339,710237,547204,50387719,1132350,351065,224,Soybean,2017,2017,4,2017,22
2017-02-02,314155,3485775,3540297,365834,347695,7026072,247756,979,234,Soybean Meal,2017,2017,5,2017,23
2017-02-02,13630,58632,113583,18362,15937,172215,0,0,64,Beef,2017,2017,5,2017,23
2017-02-02,22070,98338,195836,15289,13649,294174,0,0,64,Pork,2017,2017,5,2017,23
2017-02-02,1124745,20801454,20387912,1184614,971717,41189366,1014731,34544,234,Corn,2017,2017,5,2017,23
2017-02-02,1566145,40390525,10457803,587579,460609,50848328,1261690,129340,234,Soybean,2017,2017,5,2017,23
2017-02-09,1138148,41528673,10209614,1082163,889959,51738287,1469080,207390,244,Soybean,2017,2017,6,2017,24
2017-02-09,184307,3670082,3427797,159391,71807,7097879,247733,-23,244,Soybean Meal,2017,2017,6,2017,24
2017-02-09,1251696,22053150,19919680,1020770,783464,41972830,1299896,285165,244,Corn,2017,2017,6,2017,24
2017-02-09,14562,73194,112348,15488,13327,185542,0,0,74,Beef,2017,2017,6,2017,24
2017-02-09,23532,121870,190872,20841,18568,312742,0,0,74,Pork,2017,2017,6,2017,24
2017-02-16,213124,3883206,3437677,232160,223004,7320883,255433,7700,254,Soybean Meal,2017,2017,7,2017,25
2017-02-16,22438,144308,189229,22765,20795,333537,0,0,84,Pork,2017,2017,7,2017,25
2017-02-16,977024,42505697,9569097,539155,336507,52074794,1497787,28707,254,Soybean,2017,2017,7,2017,25
2017-02-16,1205278,23258428,19457461,818390,743059,42715889,1564445,264549,254,Corn,2017,2017,7,2017,25
2017-02-16,13268,86462,109474,12471,10394,195936,0,0,84,Beef,2017,2017,7,2017,25
2017-02-23,23907,168215,182185,18689,16863,350400,0,0,94,Pork,2017,2017,8,2017,26
2017-02-23,13074,99536,111750,19046,15350,211286,0,0,94,Beef,2017,2017,8,2017,26
2017-02-23,987633,43493330,9009203,429607,427739,52502533,1497787,0,264,Soybean,2017,2017,8,2017,26
2017-02-23,224136,4107342,3353018,146887,139477,7460360,256858,1425,264,Soybean Meal,2017,2017,8,2017,26
2017-02-23,1497808,24756236,18652057,745113,692404,43408293,1585095,20650,264,Corn,2017,2017,8,2017,26
2017-03-02,13925,113461,114687,18147,16862,228148,0,0,104,Beef,2017,2017,9,2017,27
2017-03-02,319946,4427288,3334931,305335,301859,7762219,256858,0,274,Soybean Meal,2017,2017,9,2017,27
2017-03-02,21372,189587,178962,19937,18149,368549,0,0,104,Pork,2017,2017,9,2017,27
2017-03-02,1453723,26209959,17939455,892418,741121,44149414,1678143,93048,274,Corn,2017,2017,9,2017,27
2017-03-02,917257,44410587,8511811,577006,419865,52922398,1527387,29600,274,Soybean,2017,2017,9,2017,27
2017-03-09,13486,126947,117324,18521,16123,244271,0,0,114,Beef,2017,2017,10,2017,28
2017-03-09,848832,45259419,8134551,753278,471572,53393970,1753175,225788,284,Soybean,2017,2017,10,2017,28
2017-03-09,349574,4776862,3374828,397322,389471,8151690,261185,4327,284,Soybean Meal,2017,2017,10,2017,28
2017-03-09,24667,214254,167223,15699,12928,381477,0,0,114,Pork,2017,2017,10,2017,28
2017-03-09,1535317,27745276,17614513,1318724,1210375,45359789,1896212,218069,284,Corn,2017,2017,10,2017,28
2017-03-16,328252,5105114,3173570,138109,126994,8278684,287815,26630,294,Soybean Meal,2017,2017,11,2017,29
2017-03-16,432661,45692080,8296783,882190,594893,53988863,1833077,79902,294,Soybean,2017,2017,11,2017,29
2017-03-16,1382229,29127505,17579300,1408056,1347016,46706805,2023324,127112,294,Corn,2017,2017,11,2017,29
2017-03-16,23713,237967,173648,32132,30138,411615,489,489,124,Pork,2017,2017,11,2017,29
2017-03-16,13131,140078,118800,17423,14607,258878,0,0,124,Beef,2017,2017,11,2017,29
2017-03-23,1402777,30530282,16893379,875000,716856,47423661,2148296,124972,304,Corn,2017,2017,12,2017,30
