wasde_number,report_date,report_title,attribute,reliability_projection,commodity,region,market_year,proj_est_flag,annual_quarter_flag,value,unit,release_date,forecast_year,forecast_month,market_date,market_date_sort,market_year_filter,is_latest_two_dates
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Beginning Stocks,,Sorghum,United States,2023/24,,Annual,24.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Beginning Stocks,,Sorghum,United States,2024/25,Est.,Annual,33.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Beginning Stocks,,Sorghum,United States,2025/26,Proj.,Annual,52.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,Reliability of United States September Projections,Domestic Use,above_final,Sorghum,United States,,,Annual,20.0,Years,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Domestic Use,below_final,Sorghum,United States,,,Annual,22.0,Years,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Domestic Use,confidence_interval,Sorghum,United States,,,Annual,45.6,Percent,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Domestic Use,root_mean_square_error,Sorghum,United States,,,Annual,27.1,Percent,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Domestic Use,average,Sorghum,United States,,,Annual,40.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Domestic Use,largest,Sorghum,United States,,,Annual,145.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Domestic Use,smallest,Sorghum,United States,,,Annual,0.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Ending Stocks,above_final,Sorghum,United States,,,Annual,29.0,Years,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Ending Stocks,below_final,Sorghum,United States,,,Annual,15.0,Years,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Ending Stocks,confidence_interval,Sorghum,United States,,,Annual,81.1,Percent,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Ending Stocks,root_mean_square_error,Sorghum,United States,,,Annual,48.1,Percent,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Ending Stocks,average,Sorghum,United States,,,Annual,30.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Ending Stocks,largest,Sorghum,United States,,,Annual,155.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Ending Stocks,smallest,Sorghum,United States,,,Annual,1.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Ending Stocks,,Sorghum,United States,2023/24,,Annual,33.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Ending Stocks,,Sorghum,United States,2024/25,Est.,Annual,52.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Ending Stocks,,Sorghum,United States,2025/26,Proj.,Annual,44.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,Reliability of United States September Projections,Exports,average,Sorghum,United States,,,Annual,44.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Exports,largest,Sorghum,United States,,,Annual,150.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Exports,smallest,Sorghum,United States,,,Annual,0.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Exports,confidence_interval,Sorghum,United States,,,Annual,65.6,Percent,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Exports,root_mean_square_error,Sorghum,United States,,,Annual,39.0,Percent,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Exports,above_final,Sorghum,United States,,,Annual,22.0,Years,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Exports,below_final,Sorghum,United States,,,Annual,21.0,Years,2025-09-12,2025,9,September,,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Exports,,Sorghum,United States,2023/24,,Annual,234.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Exports,,Sorghum,United States,2024/25,Est.,Annual,95.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Exports,,Sorghum,United States,2025/26,Proj.,Annual,225.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Feed and Residual,,Sorghum,United States,2023/24,,Annual,51.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Feed and Residual,,Sorghum,United States,2024/25,Est.,Annual,145.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Feed and Residual,,Sorghum,United States,2025/26,Proj.,Annual,100.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Food, Seed & Industrial",,Sorghum,United States,2023/24,,Annual,24.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Food, Seed & Industrial",,Sorghum,United States,2024/25,Est.,Annual,85.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Food, Seed & Industrial",,Sorghum,United States,2025/26,Proj.,Annual,85.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Imports,,Sorghum,United States,2023/24,,Annual,0.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Imports,,Sorghum,United States,2024/25,Est.,Annual,0.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Imports,,Sorghum,United States,2025/26,Proj.,Annual,0.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,Reliability of United States September Projections,Production,average,Sorghum,United States,,,Annual,25.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Production,largest,Sorghum,United States,,,Annual,81.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Production,smallest,Sorghum,United States,,,Annual,0.0,Million Bushels,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Production,root_mean_square_error,Sorghum,United States,,,Annual,8.5,Percent,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Production,confidence_interval,Sorghum,United States,,,Annual,14.3,Percent,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Production,above_final,Sorghum,United States,,,Annual,25.0,Years,2025-09-12,2025,9,September,,0,0
664,2025-09-01,Reliability of United States September Projections,Production,below_final,Sorghum,United States,,,Annual,18.0,Years,2025-09-12,2025,9,September,,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Production,,Sorghum,United States,2023/24,,Annual,318.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Production,,Sorghum,United States,2024/25,Est.,Annual,344.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Production,,Sorghum,United States,2025/26,Proj.,Annual,402.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Stocks/Use Ratio,,Sorghum,United States,2023/24,,Annual,0.106796116504854,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Stocks/Use Ratio,,Sorghum,United States,2024/25,Est.,Annual,0.16,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Stocks/Use Ratio,,Sorghum,United States,2025/26,Proj.,Annual,0.107317073170732,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Supply, Total",,Sorghum,United States,2023/24,,Annual,342.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Supply, Total",,Sorghum,United States,2024/25,Est.,Annual,377.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Supply, Total",,Sorghum,United States,2025/26,Proj.,Annual,454.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Total Domestic,,Sorghum,United States,2023/24,,Annual,75.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Total Domestic,,Sorghum,United States,2024/25,Est.,Annual,230.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Total Domestic,,Sorghum,United States,2025/26,Proj.,Annual,185.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Use, Total",,Sorghum,United States,2023/24,,Annual,309.0,Million Bushels,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Use, Total",,Sorghum,United States,2024/25,Est.,Annual,325.0,Million Bushels,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use","Use, Total",,Sorghum,United States,2025/26,Proj.,Annual,410.0,Million Bushels,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Yield,,Sorghum,United States,2023/24,,Annual,52.0,bushels/acre,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Yield,,Sorghum,United States,2024/25,Est.,Annual,61.3,bushels/acre,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,"U.S. Sorghum, Barley, and Oats Supply and Use",Yield,,Sorghum,United States,2025/26,Proj.,Annual,70.4,bushels/acre,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Argentina,2023/24,,Annual,2.3,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Argentina,2024/25,Est.,Annual,2.44,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Argentina,2025/26,Proj.,Annual,3.18,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Brazil,2023/24,,Annual,3.82,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Brazil,2024/25,Est.,Annual,2.97,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Brazil,2025/26,Proj.,Annual,3.12,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,China,2023/24,,Annual,0.94,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,China,2024/25,Est.,Annual,0.79,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,China,2025/26,Proj.,Annual,0.97,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,European Union,2023/24,,Annual,0.47,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,European Union,2024/25,Est.,Annual,0.87,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,European Union,2025/26,Proj.,Annual,1.28,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,India,2023/24,,Annual,0.2,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,India,2024/25,Est.,Annual,0.22,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,India,2025/26,Proj.,Annual,0.2,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Major Exporters,2023/24,,Annual,6.31,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Major Exporters,2024/25,Est.,Annual,5.64,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Major Exporters,2025/26,Proj.,Annual,6.49,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Major Importers,2023/24,,Annual,1.61,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Major Importers,2024/25,Est.,Annual,2.3,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Major Importers,2025/26,Proj.,Annual,3.21,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Mexico,2023/24,,Annual,0.15,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Mexico,2024/25,Est.,Annual,0.16,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Mexico,2025/26,Proj.,Annual,0.28,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Southeast Asia,2023/24,,Annual,0.95,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Southeast Asia,2024/25,Est.,Annual,1.16,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Southeast Asia,2025/26,Proj.,Annual,1.5,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Total Foreign,2023/24,,Annual,13.72,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Total Foreign,2024/25,Est.,Annual,14.41,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,Total Foreign,2025/26,Proj.,Annual,17.47,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,United States,2023/24,,Annual,0.34,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,United States,2024/25,Est.,Annual,0.41,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,United States,2025/26,Proj.,Annual,0.41,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,World,2023/24,,Annual,14.05,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,World,2024/25,Est.,Annual,14.83,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,World,2025/26,Proj.,Annual,17.88,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,World Less China,2023/24,,Annual,13.12,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,World Less China,2024/25,Est.,Annual,14.03,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Beginning Stocks,,Soybean Meal,World Less China,2025/26,Proj.,Annual,16.91,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Domestic Total,,Soybean Meal,Argentina,2023/24,,Annual,3.5,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
664,2025-09-01,World Soybean Meal Supply and Use,Domestic Total,,Soybean Meal,Argentina,2024/25,Est.,Annual,3.5,Million Metric Tons,2025-09-12,2025,9,September 2024/25,202409.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Domestic Total,,Soybean Meal,Argentina,2025/26,Proj.,Annual,3.6,Million Metric Tons,2025-09-12,2025,9,September 2025/26,202509.0,1,0
664,2025-09-01,World Soybean Meal Supply and Use,Domestic Total,,Soybean Meal,Brazil,2023/24,,Annual,20.0,Million Metric Tons,2025-09-12,2025,9,September 2023/24,202309.0,0,0
