report_date,attribute,value,week_of_year,year,indexby_year,commodity_row_count_cutout,rankby_attribute
2017-06-13,Choice,251.19,252,2017,115,5568,1329
2017-06-14,Select,220.66,253,2017,116,5568,1692
2017-06-14,Choice,251.03,253,2017,116,5568,1332
2017-06-15,Choice,249.74,254,2017,117,5568,1370
2017-06-15,Select,220.53,254,2017,117,5568,1695
2017-06-16,Choice,249.84,255,2017,118,5568,1365
2017-06-16,Select,219.8,255,2017,118,5568,1719
2017-06-19,Select,221.36,261,2017,119,5568,1664
2017-06-19,Choice,249.46,261,2017,119,5568,1374
2017-06-20,Choice,246.99,262,2017,120,5568,1447
2017-06-20,Select,219.88,262,2017,120,5568,1716
2017-06-21,Choice,245.42,263,2017,121,5568,1480
2017-06-21,Select,218.9,263,2017,121,5568,1755
2017-06-22,Choice,242.88,264,2017,122,5568,1524
2017-06-22,Select,216.92,264,2017,122,5568,1810
2017-06-23,Select,216.72,265,2017,123,5568,1819
2017-06-23,Choice,239.75,265,2017,123,5568,1577
2017-06-26,Choice,238.57,271,2017,124,5568,1608
2017-06-26,Select,217.66,271,2017,124,5568,1785
2017-06-27,Choice,233.91,272,2017,125,5568,1687
2017-06-27,Select,215.26,272,2017,125,5568,1860
2017-06-28,Choice,229.43,273,2017,126,5568,1808
2017-06-28,Select,212.67,273,2017,126,5568,1955
2017-06-29,Choice,226.55,274,2017,127,5568,1893
2017-06-29,Select,210.16,274,2017,127,5568,2053
2017-06-30,Select,208.42,275,2017,128,5568,2104
2017-06-30,Choice,224.73,275,2017,128,5568,1949
2017-07-03,Select,207.45,281,2017,129,5568,2150
2017-07-03,Choice,222.89,281,2017,129,5568,2002
2017-07-05,Select,205.32,283,2017,130,5568,2231
2017-07-05,Choice,222.58,283,2017,130,5568,2012
2017-07-06,Choice,220.05,284,2017,131,5568,2096
2017-07-06,Select,203.76,284,2017,131,5568,2294
2017-07-07,Select,202.51,285,2017,132,5568,2344
2017-07-07,Choice,218.84,285,2017,132,5568,2141
2017-07-10,Choice,217.54,291,2017,133,5568,2190
2017-07-10,Select,202.67,291,2017,133,5568,2340
2017-07-11,Choice,215.24,292,2017,134,5568,2281
2017-07-11,Select,200.51,292,2017,134,5568,2429
2017-07-12,Choice,212.69,293,2017,135,5568,2402
2017-07-12,Select,198.73,293,2017,135,5568,2493
2017-07-13,Choice,209.85,294,2017,136,5568,2512
2017-07-13,Select,197.26,294,2017,136,5568,2570
2017-07-14,Select,195.42,295,2017,137,5568,2647
2017-07-14,Choice,209.35,295,2017,137,5568,2539
2017-07-17,Select,195.81,301,2017,138,5568,2626
2017-07-17,Choice,209.05,301,2017,138,5568,2553
2017-07-18,Select,195.25,302,2017,139,5568,2651
2017-07-18,Choice,208.05,302,2017,139,5568,2603
2017-07-19,Select,195.49,303,2017,140,5568,2641
2017-07-19,Choice,207.73,303,2017,140,5568,2616
2017-07-20,Choice,207.65,304,2017,141,5568,2619
2017-07-20,Select,195.58,304,2017,141,5568,2635
2017-07-21,Select,194.8,305,2017,142,5568,2666
2017-07-21,Choice,206.91,305,2017,142,5568,2649
2017-07-24,Select,197.89,311,2017,143,5568,2541
2017-07-24,Choice,207.46,311,2017,143,5568,2627
2017-07-25,Choice,207.62,312,2017,144,5568,2620
2017-07-25,Select,198.93,312,2017,144,5568,2482
2017-07-26,Select,197.87,313,2017,145,5568,2544
2017-07-26,Choice,207.07,313,2017,145,5568,2645
2017-07-27,Select,196.66,314,2017,146,5568,2599
2017-07-27,Choice,206.43,314,2017,146,5568,2669
2017-07-28,Select,196.82,315,2017,147,5568,2596
2017-07-28,Choice,206.22,315,2017,147,5568,2675
2017-07-31,Select,197.84,321,2017,148,5568,2545
2017-07-31,Choice,205.75,321,2017,148,5568,2692
2017-08-01,Choice,205.41,322,2017,149,5568,2712
2017-08-01,Select,198.29,322,2017,149,5568,2527
2017-08-02,Choice,205.06,323,2017,150,5568,2731
2017-08-02,Select,197.42,323,2017,150,5568,2563
2017-08-03,Select,197.78,324,2017,151,5568,2550
2017-08-03,Choice,205.16,324,2017,151,5568,2723
2017-08-04,Select,197.31,325,2017,152,5568,2568
2017-08-04,Choice,203.61,325,2017,152,5568,2796
2017-08-07,Choice,202.72,331,2017,153,5568,2829
2017-08-07,Select,197.0,331,2017,153,5568,2583
2017-08-08,Select,196.86,332,2017,154,5568,2591
2017-08-08,Choice,202.25,332,2017,154,5568,2849
2017-08-09,Choice,201.66,333,2017,155,5568,2863
2017-08-09,Select,196.61,333,2017,155,5568,2601
2017-08-10,Select,196.19,334,2017,156,5568,2616
2017-08-10,Choice,200.63,334,2017,156,5568,2893
2017-08-11,Select,196.12,335,2017,157,5568,2617
2017-08-11,Choice,199.6,335,2017,157,5568,2914
2017-08-14,Select,196.44,341,2017,158,5568,2611
2017-08-14,Choice,198.92,341,2017,158,5568,2937
2017-08-15,Choice,198.95,342,2017,159,5568,2936
2017-08-15,Select,195.87,342,2017,159,5568,2625
2017-08-16,Choice,197.51,343,2017,160,5568,2987
2017-08-16,Select,195.04,343,2017,160,5568,2657
2017-08-17,Select,194.2,344,2017,161,5568,2683
2017-08-17,Choice,195.63,344,2017,161,5568,3075
2017-08-18,Select,192.5,345,2017,162,5568,2755
2017-08-18,Choice,194.29,345,2017,162,5568,3117
2017-08-21,Select,191.62,351,2017,163,5568,2798
2017-08-21,Choice,193.09,351,2017,163,5568,3183
2017-08-22,Select,190.89,352,2017,164,5568,2834
2017-08-22,Choice,193.03,352,2017,164,5568,3187
2017-08-23,Select,189.47,353,2017,165,5568,2925
2017-08-23,Choice,192.33,353,2017,165,5568,3218
2017-08-24,Choice,191.75,354,2017,166,5568,3238
2017-08-24,Select,188.66,354,2017,166,5568,2963
2017-08-25,Choice,191.32,355,2017,167,5568,3279
2017-08-25,Select,188.3,355,2017,167,5568,2993
2017-08-28,Choice,191.5,361,2017,168,5568,3263
2017-08-28,Select,188.62,361,2017,168,5568,2967
2017-08-29,Choice,191.77,362,2017,169,5568,3236
2017-08-29,Select,190.79,362,2017,169,5568,2846
2017-08-30,Choice,191.72,363,2017,170,5568,3242
2017-08-30,Select,191.12,363,2017,170,5568,2823
2017-08-31,Choice,191.91,364,2017,171,5568,3230
2017-08-31,Select,191.34,364,2017,171,5568,2810
2017-09-01,Choice,191.35,365,2017,172,5568,3276
2017-09-01,Select,190.65,365,2017,172,5568,2852
2017-09-05,Select,190.47,372,2017,173,5568,2863
2017-09-05,Choice,192.45,372,2017,173,5568,3212
2017-09-06,Choice,192.93,373,2017,174,5568,3198
2017-09-06,Select,190.67,373,2017,174,5568,2851
2017-09-07,Choice,192.13,374,2017,175,5568,3222
2017-09-07,Select,190.16,374,2017,175,5568,2882
2017-09-08,Choice,191.88,375,2017,176,5568,3232
2017-09-08,Select,189.97,375,2017,176,5568,2893
2017-09-11,Choice,191.56,381,2017,177,5568,3253
2017-09-11,Select,190.38,381,2017,177,5568,2872
2017-09-12,Select,190.86,382,2017,178,5568,2837
2017-09-12,Choice,190.79,382,2017,178,5568,3313
2017-09-13,Choice,190.4,383,2017,179,5568,3344
2017-09-13,Select,188.69,383,2017,179,5568,2960
2017-09-14,Choice,191.0,384,2017,180,5568,3297
2017-09-14,Select,186.72,384,2017,180,5568,3063
2017-09-15,Select,185.85,385,2017,181,5568,3113
2017-09-15,Choice,191.42,385,2017,181,5568,3268
2017-09-18,Select,187.7,391,2017,182,5568,3016
2017-09-18,Choice,192.62,391,2017,182,5568,3210
2017-09-19,Select,188.83,392,2017,183,5568,2954
2017-09-19,Choice,192.11,392,2017,183,5568,3224
2017-09-20,Select,188.52,393,2017,184,5568,2972
2017-09-20,Choice,192.04,393,2017,184,5568,3226
2017-09-21,Select,188.41,394,2017,185,5568,2983
2017-09-21,Choice,191.51,394,2017,185,5568,3261
2017-09-22,Select,188.73,395,2017,186,5568,2959
2017-09-22,Choice,191.6,395,2017,186,5568,3250
2017-09-25,Select,190.89,401,2017,187,5568,2834
2017-09-25,Choice,193.96,401,2017,187,5568,3136
2017-09-26,Select,193.11,402,2017,188,5568,2728
2017-09-26,Choice,196.78,402,2017,188,5568,3028
2017-09-27,Select,189.91,403,2017,189,5568,2898
2017-09-27,Choice,195.3,403,2017,189,5568,3085
2017-09-28,Select,189.11,404,2017,190,5568,2943
2017-09-28,Choice,196.41,404,2017,190,5568,3039
2017-09-29,Select,188.5,405,2017,191,5568,2975
2017-09-29,Choice,196.62,405,2017,191,5568,3033
2017-10-02,Select,188.28,411,2017,192,5568,2994
2017-10-02,Choice,197.22,411,2017,192,5568,3007
2017-10-03,Choice,197.87,412,2017,193,5568,2972
2017-10-03,Select,189.02,412,2017,193,5568,2947
2017-10-04,Select,189.55,413,2017,194,5568,2922
2017-10-04,Choice,197.41,413,2017,194,5568,2996
2017-10-05,Select,188.78,414,2017,195,5568,2955
2017-10-05,Choice,197.25,414,2017,195,5568,3004
2017-10-06,Select,187.23,415,2017,196,5568,3032
2017-10-06,Choice,197.22,415,2017,196,5568,3007
2017-10-09,Select,188.66,421,2017,197,5568,2963
2017-10-09,Choice,198.13,421,2017,197,5568,2962
2017-10-10,Select,190.02,422,2017,198,5568,2890
2017-10-10,Choice,197.4,422,2017,198,5568,2997
2017-10-11,Choice,196.32,423,2017,199,5568,3045
2017-10-11,Select,188.76,423,2017,199,5568,2958
2017-10-12,Select,189.45,424,2017,200,5568,2927
2017-10-12,Choice,197.44,424,2017,200,5568,2993
2017-10-13,Select,190.05,425,2017,201,5568,2887
2017-10-13,Choice,198.22,425,2017,201,5568,2958
2017-10-16,Choice,198.81,431,2017,202,5568,2940
2017-10-16,Select,190.57,431,2017,202,5568,2861
2017-10-17,Select,189.85,432,2017,203,5568,2901
2017-10-17,Choice,197.66,432,2017,203,5568,2979
2017-10-18,Select,189.09,433,2017,204,5568,2944
2017-10-18,Choice,197.26,433,2017,204,5568,3003
2017-10-19,Choice,199.57,434,2017,205,5568,2915
2017-10-19,Select,190.76,434,2017,205,5568,2849
2017-10-20,Select,191.14,435,2017,206,5568,2821
2017-10-20,Choice,199.86,435,2017,206,5568,2912
2017-10-23,Choice,199.25,441,2017,207,5568,2927
2017-10-23,Select,191.05,441,2017,207,5568,2826
2017-10-24,Choice,200.13,442,2017,208,5568,2906
2017-10-24,Select,192.69,442,2017,208,5568,2746
2017-10-25,Choice,200.21,443,2017,209,5568,2905
2017-10-25,Select,192.39,443,2017,209,5568,2758
2017-10-26,Choice,202.37,444,2017,210,5568,2844
2017-10-26,Select,191.91,444,2017,210,5568,2785
2017-10-27,Choice,203.3,445,2017,211,5568,2805
2017-10-27,Select,192.48,445,2017,211,5568,2757
2017-10-30,Choice,203.32,451,2017,212,5568,2804
2017-10-30,Select,193.64,451,2017,212,5568,2709
2017-10-31,Select,193.9,452,2017,213,5568,2695
2017-10-31,Choice,206.44,452,2017,213,5568,2668
2017-11-01,Choice,207.39,453,2017,214,5568,2630
2017-11-01,Select,193.71,453,2017,214,5568,2704
2017-11-02,Select,193.16,454,2017,215,5568,2725
2017-11-02,Choice,208.25,454,2017,215,5568,2592
2017-11-03,Select,193.08,455,2017,216,5568,2729
2017-11-03,Choice,208.74,455,2017,216,5568,2567
2017-11-06,Select,194.77,461,2017,217,5568,2670
2017-11-06,Choice,210.57,461,2017,217,5568,2484
2017-11-07,Select,197.76,462,2017,218,5568,2552
2017-11-07,Choice,212.64,462,2017,218,5568,2407
2017-11-08,Choice,213.13,463,2017,219,5568,2386
2017-11-08,Select,198.89,463,2017,219,5568,2485
2017-11-09,Choice,212.74,464,2017,220,5568,2401
2017-11-09,Select,198.3,464,2017,220,5568,2526
2017-11-10,Choice,213.85,465,2017,221,5568,2342
2017-11-10,Select,194.51,465,2017,221,5568,2675
2017-11-13,Choice,212.81,471,2017,222,5568,2397
2017-11-13,Select,193.83,471,2017,222,5568,2698
2017-11-14,Choice,210.67,472,2017,223,5568,2477
2017-11-14,Select,193.49,472,2017,223,5568,2715
2017-11-15,Select,190.61,473,2017,224,5568,2860
2017-11-15,Choice,210.13,473,2017,224,5568,2498
2017-11-16,Select,187.83,474,2017,225,5568,3013
2017-11-16,Choice,210.24,474,2017,225,5568,2494
2017-11-17,Choice,207.24,475,2017,226,5568,2638
2017-11-17,Select,187.85,475,2017,226,5568,3011
2017-11-20,Choice,206.18,481,2017,227,5568,2676
2017-11-20,Select,188.05,481,2017,227,5568,3005
2017-11-21,Select,188.65,482,2017,228,5568,2965
2017-11-21,Choice,208.63,482,2017,228,5568,2572
2017-11-22,Choice,209.01,483,2017,229,5568,2556
2017-11-22,Select,188.64,483,2017,229,5568,2966
2017-11-24,Choice,210.99,485,2017,230,5568,2465
2017-11-24,Select,187.85,485,2017,230,5568,3011
2017-11-27,Choice,209.57,491,2017,231,5568,2526
2017-11-27,Select,187.28,491,2017,231,5568,3029
2017-11-28,Select,187.2,492,2017,232,5568,3037
2017-11-28,Choice,208.63,492,2017,232,5568,2572
2017-11-29,Choice,206.55,493,2017,233,5568,2664
2017-11-29,Select,185.84,493,2017,233,5568,3115
2017-11-30,Choice,204.64,494,2017,234,5568,2754
2017-11-30,Select,184.21,494,2017,234,5568,3196
2017-12-01,Choice,205.99,495,2017,235,5568,2686
2017-12-01,Select,183.61,495,2017,235,5568,3234
2017-12-04,Select,185.54,501,2017,236,5568,3129
2017-12-04,Choice,208.19,501,2017,236,5568,2596
2017-12-05,Choice,209.08,502,2017,237,5568,2550
2017-12-05,Select,186.63,502,2017,237,5568,3067
2017-12-06,Choice,206.4,503,2017,238,5568,2670
2017-12-06,Select,184.11,503,2017,238,5568,3201
2017-12-07,Select,183.83,504,2017,239,5568,3219
2017-12-07,Choice,205.08,504,2017,239,5568,2728
2017-12-08,Select,185.97,505,2017,240,5568,3101
2017-12-08,Choice,205.59,505,2017,240,5568,2699
2017-12-11,Choice,205.53,511,2017,241,5568,2705
2017-12-11,Select,185.66,511,2017,241,5568,3124
2017-12-12,Select,185.92,512,2017,242,5568,3104
2017-12-12,Choice,204.06,512,2017,242,5568,2781
2017-12-13,Select,185.02,513,2017,243,5568,3153
2017-12-13,Choice,202.48,513,2017,243,5568,2841
2017-12-14,Select,183.69,514,2017,244,5568,3225
2017-12-14,Choice,201.04,514,2017,244,5568,2882
2017-12-15,Choice,201.87,515,2017,245,5568,2852
2017-12-15,Select,183.25,515,2017,245,5568,3247
2017-12-18,Select,185.01,521,2017,246,5568,3154
2017-12-18,Choice,203.15,521,2017,246,5568,2812
2017-12-19,Choice,201.76,522,2017,247,5568,2858
2017-12-19,Select,184.32,522,2017,247,5568,3189
2017-12-20,Select,185.49,523,2017,248,5568,3133
2017-12-20,Choice,198.09,523,2017,248,5568,2965
2017-12-21,Choice,198.12,524,2017,249,5568,2963
2017-12-21,Select,186.87,524,2017,249,5568,3057
2017-12-22,Select,187.88,525,2017,250,5568,3010
2017-12-22,Choice,199.56,525,2017,250,5568,2916
2017-12-26,Choice,202.6,532,2017,251,5568,2832
2017-12-26,Select,190.83,532,2017,251,5568,2842
2017-12-27,Choice,201.6,533,2017,252,5568,2864
2017-12-27,Select,190.42,533,2017,252,5568,2867
2017-12-28,Select,190.91,534,2017,253,5568,2831
2017-12-28,Choice,202.28,534,2017,253,5568,2845
2017-12-29,Choice,202.9,535,2017,254,5568,2823
2017-12-29,Select,192.98,535,2017,254,5568,2735
2018-01-02,Choice,205.14,12,2018,1,5568,2724
2018-01-02,Select,196.57,12,2018,1,5568,2604
2018-01-03,Choice,208.62,13,2018,2,5568,2575
2018-01-03,Select,199.16,13,2018,2,5568,2471
2018-01-04,Select,200.86,14,2018,3,5568,2418
2018-01-04,Choice,208.67,14,2018,3,5568,2570
2018-01-05,Select,202.32,15,2018,4,5568,2349
2018-01-05,Choice,209.51,15,2018,4,5568,2530
2018-01-08,Select,203.37,21,2018,5,5568,2314
2018-01-08,Choice,210.2,21,2018,5,5568,2495
2018-01-09,Choice,210.49,22,2018,6,5568,2487
2018-01-09,Select,203.69,22,2018,6,5568,2300
2018-01-10,Choice,210.06,23,2018,7,5568,2502
2018-01-10,Select,203.23,23,2018,7,5568,2317
2018-01-11,Choice,209.07,24,2018,8,5568,2552
2018-01-11,Select,202.95,24,2018,8,5568,2329
2018-01-12,Choice,208.23,25,2018,9,5568,2595
2018-01-12,Select,201.64,25,2018,9,5568,2379
2018-01-15,Select,202.04,31,2018,10,5568,2361
2018-01-15,Choice,208.03,31,2018,10,5568,2606
2018-01-16,Select,199.89,32,2018,11,5568,2449
2018-01-16,Choice,205.58,32,2018,11,5568,2700
2018-01-17,Choice,205.3,33,2018,12,5568,2714
2018-01-17,Select,199.61,33,2018,12,5568,2458
2018-01-18,Choice,205.69,34,2018,13,5568,2695
2018-01-18,Select,200.87,34,2018,13,5568,2417
2018-01-19,Choice,204.86,35,2018,14,5568,2736
2018-01-19,Select,200.16,35,2018,14,5568,2438
2018-01-22,Choice,205.07,41,2018,15,5568,2730
2018-01-22,Select,199.52,41,2018,15,5568,2464
2018-01-23,Choice,206.85,42,2018,16,5568,2650
2018-01-23,Select,200.16,42,2018,16,5568,2438
2018-01-24,Select,200.85,43,2018,17,5568,2419
2018-01-24,Choice,207.99,43,2018,17,5568,2608
2018-01-25,Choice,206.77,44,2018,18,5568,2655
2018-01-25,Select,201.32,44,2018,18,5568,2399
2018-01-26,Select,201.83,45,2018,19,5568,2371
2018-01-26,Choice,206.83,45,2018,19,5568,2651
2018-01-29,Select,204.13,51,2018,20,5568,2276
2018-01-29,Choice,209.11,51,2018,20,5568,2546
2018-01-30,Select,204.37,52,2018,21,5568,2262
2018-01-30,Choice,209.69,52,2018,21,5568,2517
2018-01-31,Choice,210.06,53,2018,22,5568,2502
2018-01-31,Select,204.32,53,2018,22,5568,2263
2018-02-01,Select,204.54,54,2018,23,5568,2255
2018-02-01,Choice,209.6,54,2018,23,5568,2524
2018-02-02,Select,203.45,55,2018,24,5568,2310
2018-02-02,Choice,209.1,55,2018,24,5568,2547
2018-02-05,Choice,209.43,61,2018,25,5568,2535
2018-02-05,Select,204.16,61,2018,25,5568,2275
2018-02-06,Select,202.73,62,2018,26,5568,2337
2018-02-06,Choice,208.43,62,2018,26,5568,2585
2018-02-07,Select,203.14,63,2018,27,5568,2321
2018-02-07,Choice,209.37,63,2018,27,5568,2537
2018-02-08,Select,203.79,64,2018,28,5568,2292
2018-02-08,Choice,208.53,64,2018,28,5568,2580
2018-02-09,Select,202.74,65,2018,29,5568,2336
2018-02-09,Choice,206.52,65,2018,29,5568,2666
2018-02-12,Select,203.97,71,2018,30,5568,2284
2018-02-12,Choice,208.24,71,2018,30,5568,2594
2018-02-13,Choice,207.36,72,2018,31,5568,2631
2018-02-13,Select,203.13,72,2018,31,5568,2324
2018-02-14,Select,203.51,73,2018,32,5568,2308
2018-02-14,Choice,207.81,73,2018,32,5568,2615
2018-02-15,Select,205.14,74,2018,33,5568,2238
2018-02-15,Choice,209.04,74,2018,33,5568,2554
2018-02-16,Select,205.12,75,2018,34,5568,2239
2018-02-16,Choice,209.88,75,2018,34,5568,2510
2018-02-19,Choice,212.57,81,2018,35,5568,2413
2018-02-19,Select,207.43,81,2018,35,5568,2151
2018-02-20,Choice,215.92,82,2018,36,5568,2253
2018-02-20,Select,210.4,82,2018,36,5568,2042
2018-02-21,Choice,217.37,83,2018,37,5568,2200
2018-02-21,Select,211.92,83,2018,37,5568,1991
2018-02-22,Choice,218.4,84,2018,38,5568,2155
2018-02-22,Select,212.06,84,2018,38,5568,1981
2018-02-23,Choice,218.37,85,2018,39,5568,2157
2018-02-23,Select,212.82,85,2018,39,5568,1947
2018-02-26,Select,214.72,91,2018,40,5568,1880
2018-02-26,Choice,219.52,91,2018,40,5568,2125
2018-02-27,Choice,220.52,92,2018,41,5568,2080
2018-02-27,Select,214.79,92,2018,41,5568,1876
2018-02-28,Select,215.1,93,2018,42,5568,1866
2018-02-28,Choice,221.03,93,2018,42,5568,2063
2018-03-01,Select,215.6,94,2018,43,5568,1846
2018-03-01,Choice,222.3,94,2018,43,5568,2027
2018-03-02,Select,214.64,95,2018,44,5568,1881
2018-03-02,Choice,222.52,95,2018,44,5568,2015
2018-03-05,Select,214.84,101,2018,45,5568,1874
2018-03-05,Choice,223.23,101,2018,45,5568,1991
2018-03-06,Select,215.2,102,2018,46,5568,1863
2018-03-06,Choice,223.35,102,2018,46,5568,1984
2018-03-07,Select,215.2,103,2018,47,5568,1863
2018-03-07,Choice,223.57,103,2018,47,5568,1977
2018-03-08,Select,216.78,104,2018,48,5568,1816
2018-03-08,Choice,223.88,104,2018,48,5568,1967
2018-03-09,Select,217.26,105,2018,49,5568,1802
2018-03-09,Choice,224.14,105,2018,49,5568,1959
2018-03-12,Choice,223.9,111,2018,50,5568,1965
2018-03-12,Select,217.49,111,2018,50,5568,1793
2018-03-13,Select,216.75,112,2018,51,5568,1817
2018-03-13,Choice,223.73,112,2018,51,5568,1974
2018-03-14,Select,217.01,113,2018,52,5568,1806
2018-03-14,Choice,224.11,113,2018,52,5568,1960
2018-03-15,Choice,224.99,114,2018,53,5568,1939
2018-03-15,Select,216.31,114,2018,53,5568,1830
2018-03-16,Select,216.86,115,2018,54,5568,1811
2018-03-16,Choice,225.59,115,2018,54,5568,1920
2018-03-19,Select,217.29,121,2018,55,5568,1801
2018-03-19,Choice,224.87,121,2018,55,5568,1944
2018-03-20,Choice,223.35,122,2018,56,5568,1984
2018-03-20,Select,216.74,122,2018,56,5568,1818
2018-03-21,Select,216.39,123,2018,57,5568,1829
2018-03-21,Choice,224.38,123,2018,57,5568,1954
2018-03-22,Select,218.02,124,2018,58,5568,1779
2018-03-22,Choice,225.21,124,2018,58,5568,1930
2018-03-23,Choice,223.09,125,2018,59,5568,1994
2018-03-23,Select,216.4,125,2018,59,5568,1828
2018-03-26,Select,215.46,131,2018,60,5568,1852
2018-03-26,Choice,222.53,131,2018,60,5568,2014
2018-03-27,Select,214.24,132,2018,61,5568,1894
2018-03-27,Choice,222.4,132,2018,61,5568,2019
2018-03-28,Choice,221.62,133,2018,62,5568,2046
2018-03-28,Select,211.63,133,2018,62,5568,1999
2018-03-29,Select,209.68,134,2018,63,5568,2063
2018-03-29,Choice,221.0,134,2018,63,5568,2064
2018-03-30,Choice,221.04,135,2018,64,5568,2061
2018-03-30,Select,208.69,135,2018,64,5568,2094
2018-04-02,Choice,219.8,141,2018,65,5568,2106
2018-04-02,Select,210.5,141,2018,65,5568,2037
2018-04-03,Choice,219.68,142,2018,66,5568,2114
2018-04-03,Select,209.33,142,2018,66,5568,2074
2018-04-04,Choice,218.17,143,2018,67,5568,2164
2018-04-04,Select,206.18,143,2018,67,5568,2206
2018-04-05,Choice,215.09,144,2018,68,5568,2287
2018-04-05,Select,206.31,144,2018,68,5568,2198
2018-04-06,Select,205.6,145,2018,69,5568,2222
2018-04-06,Choice,214.31,145,2018,69,5568,2319
2018-04-09,Select,203.14,151,2018,70,5568,2321
2018-04-09,Choice,215.04,151,2018,70,5568,2289
2018-04-10,Choice,213.51,152,2018,71,5568,2364
2018-04-10,Select,201.33,152,2018,71,5568,2398
2018-04-11,Select,200.61,153,2018,72,5568,2425
2018-04-11,Choice,213.07,153,2018,72,5568,2389
2018-04-12,Select,200.67,154,2018,73,5568,2423
2018-04-12,Choice,212.48,154,2018,73,5568,2420
2018-04-13,Select,199.91,155,2018,74,5568,2446
2018-04-13,Choice,212.61,155,2018,74,5568,2408
2018-04-16,Select,199.98,161,2018,75,5568,2443
2018-04-16,Choice,211.79,161,2018,75,5568,2445
2018-04-17,Select,199.58,162,2018,76,5568,2462
2018-04-17,Choice,212.13,162,2018,76,5568,2431
2018-04-18,Select,198.57,163,2018,77,5568,2503
2018-04-18,Choice,211.64,163,2018,77,5568,2451
2018-04-19,Select,198.48,164,2018,78,5568,2512
2018-04-19,Choice,211.34,164,2018,78,5568,2458
2018-04-20,Select,200.13,165,2018,79,5568,2440
2018-04-20,Choice,211.98,165,2018,79,5568,2438
2018-04-23,Select,201.72,171,2018,80,5568,2375
2018-04-23,Choice,215.11,171,2018,80,5568,2286
2018-04-24,Select,202.11,172,2018,81,5568,2360
2018-04-24,Choice,217.65,172,2018,81,5568,2187
2018-04-25,Select,203.15,173,2018,82,5568,2320
2018-04-25,Choice,218.53,173,2018,82,5568,2153
2018-04-26,Select,204.48,174,2018,83,5568,2258
2018-04-26,Choice,220.15,174,2018,83,5568,2088
